mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,D#_Ebminor_count,Dminor_count
ENTP,NT,ENTPeda ENTJarras,7bhz5eK1yGKoSo7RfjIcEF,50,0.6960999999999999,0.1718406060206697,0.70868,0.175242157820403,-6.0440000000000005,2.211219859106308,0.42,0.4985693819032897,0.101154,0.0832511106992156,0.2070416,0.229287632588949,0.16723,0.1183247213978446,0.6202599999999999,0.1890447317759606,114.5594,27.34111776972476,0.0005249792,0.0028088150862973,2.0,3.0,7.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0
ENTP,NT,tell me all the ways to stay away,3V58i9laro5CBGjIuYkA7d,30,0.5368333333333334,0.1422986377266155,0.6592,0.1916453981203035,-7.339333333333333,3.470273101976104,0.5666666666666667,0.5040069329937308,0.0581233333333333,0.0497071123984134,0.1515071633333333,0.2643868686272793,0.21546,0.1743053258529115,0.37518,0.1866955725977084,122.86376666666666,32.59549843119692,0.0770217866666666,0.1764907675840213,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0
ENTP,NT,ENTP vibes,6VlHr2qVDonMwR6NH6DAuw,19,0.6728421052631579,0.1320926708194308,0.7760526315789474,0.1110107470694269,-4.992473684210526,2.3599766799323594,0.4736842105263157,0.5129891760425771,0.0600631578947368,0.0390380186559819,0.1102111052631579,0.2005154360139817,0.226778947368421,0.1492279858283491,0.6619473684210526,0.2099366236865599,119.7142105263158,21.951149196894622,0.0210605447368421,0.0776319630907852,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTP,NT, studying entp,4MoijlYL0Uj1mRKUyhAsha,50,0.61248,0.1729531303738745,0.5515200000000001,0.1995386761139457,-8.1357,3.2689153743236914,0.52,0.5046720495044484,0.08564,0.085368634014311,0.3246414999999999,0.2771020130179902,0.1775219999999999,0.1261120950842171,0.469892,0.2114149887915099,114.46644,28.076959495948685,0.0707688532,0.2075764274934276,2.0,3.0,2.0,5.0,2.0,2.0,3.0,0.0,5.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
ENTP,NT,entp list p,15PylSDcej1Y7MfwlhFfxb,50,0.6171,0.1634370939336275,0.58202,0.1852802058879403,-7.476520000000001,3.106792277364851,0.68,0.4712120714991613,0.05954,0.062524744489437,0.3251732,0.2810555435931641,0.161222,0.1342910337700191,0.4812399999999999,0.2188594330353878,117.66452,25.279231864169624,0.0262861316,0.1397547613302931,2.0,7.0,0.0,0.0,4.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
ENTP,NT,ENTP,5XR1el13hvRzUqCgIhVqsz,50,0.6399400000000001,0.1431966551313833,0.6825199999999999,0.1721532587254622,-6.3141,2.6872883552163938,0.54,0.5034574339058886,0.0914339999999999,0.0937446196769038,0.1242494199999999,0.1515013606282391,0.1921459999999999,0.156960615377208,0.508698,0.2374200724712316,126.82311999999996,31.29330373936381,0.0305043864,0.0941373987190444,1.0,5.0,1.0,4.0,5.0,0.0,5.0,0.0,6.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ENTP,NT,my ENTP vibes,4xa4dAE48C9stwmpexSDUg,50,0.6010800000000001,0.1403799276308142,0.7072800000000001,0.1852543799917358,-5.8905,2.107161794103768,0.48,0.5046720495044484,0.075938,0.0574774947617033,0.085508812,0.1357781237747438,0.212416,0.189707634737116,0.4885,0.2114495404659591,120.13988,29.2667370782907,0.0609529372,0.1611129573150743,2.0,5.0,2.0,3.0,2.0,0.0,4.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0
ENTP,NT,for my entp self,4vBVp1qLIZo85amRWMQ77f,50,0.6447800000000001,0.1228596826979992,0.7089200000000001,0.1611498022819457,-5.738779999999999,2.5605189627838167,0.66,0.4785181206984066,0.0861919999999999,0.0758288858858804,0.1246993479999999,0.1652942261636778,0.175458,0.1133893924600047,0.552308,0.1873590036833685,127.99376,26.768318260059537,0.0091214346,0.0370528699444478,0.0,8.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,6.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0
ENTP,NT,entp🤙,0C85phyapoLexstDtXWd6O,50,0.59134,0.1313816080689208,0.60942,0.1750020512999309,-6.8636,2.3845914723062984,0.4,0.4948716593053935,0.0694159999999999,0.0563089377760705,0.22242038,0.2223850330722976,0.145748,0.0779109833235916,0.4484999999999999,0.2005579167202922,124.35456,32.494018732595784,0.0192462678,0.0571623962868115,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,5.0,0.0,4.0
ENTP,NT,ENTP,5IkLIbvv1YGSKRCxRnjHbm,50,0.6011,0.1492772041320086,0.73968,0.1454172659091409,-6.047720000000001,2.105742459978214,0.42,0.4985693819032897,0.1006199999999999,0.0966853575643537,0.1406255599999999,0.1821419602677257,0.238804,0.17018134500513,0.54034,0.2279458949409007,127.06184000000002,33.64941690755985,0.1138148676,0.2567259222753659,4.0,2.0,2.0,3.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,6.0,5.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0
ENTP,NT,ENTP typa shit ,0hXS5ZrKk4BrC3jDDKwJDW,50,0.59924,0.1365476010295998,0.6916,0.1793418807866183,-5.91508,2.442025329056827,0.56,0.5014265364224069,0.0494279999999999,0.0382223518322962,0.192058472,0.2570138440439212,0.1623959999999999,0.108433325625116,0.5315300000000001,0.2637596743558927,124.46668,25.15727507991537,0.0328355062,0.1014015713338507,2.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,7.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0
ENTP,NT,ENTP,334QD6OvwmHqBuUzbWG51n,50,0.6723199999999998,0.149588474946216,0.6682199999999999,0.1349645894602109,-5.902020000000001,2.2195147979608847,0.44,0.5014265364224069,0.10356,0.1006495252784408,0.1055092,0.1354577717591692,0.1803739999999999,0.1218739660301508,0.485432,0.2228466494232831,126.35874000000004,32.1381747940714,0.0392962776,0.156706465994507,0.0,5.0,1.0,2.0,1.0,0.0,3.0,0.0,5.0,0.0,3.0,2.0,6.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0
ENTP,NT,ENTP,3yMihu6m793FZdlocvYcKF,48,0.6570208333333333,0.1720314777707022,0.7002499999999999,0.1860249926013717,-5.763104166666667,2.9375958562147986,0.6458333333333334,0.4833211052500626,0.1013333333333333,0.0947383346736556,0.1436706666666666,0.1999326127815914,0.2126708333333333,0.1658755390356113,0.5746333333333333,0.2133617698246221,118.31358333333333,28.984088230373903,0.0428095474999999,0.1360511647537139,0.0,1.0,2.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0
ENTP,NT,entp songs,2qj68OibMiqrasLkw7ZEMQ,39,0.5670256410256409,0.1330491573539817,0.7443333333333333,0.159431941152484,-5.482589743589744,1.927625574009706,0.4871794871794871,0.5063696835418334,0.083825641025641,0.0808403583351934,0.1370366538461538,0.2167863368589582,0.206376923076923,0.126507812243768,0.5767435897435897,0.2157468933665116,121.3791282051282,31.629739971125684,0.040167963076923,0.1460590816121643,0.0,3.0,1.0,5.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
ENTP,NT,entp,0l90VLWYRtZHgCDT12eLgL,50,0.6281800000000001,0.1413452409628889,0.66384,0.1698868002463969,-7.061520000000001,2.973488840965598,0.6,0.4948716593053935,0.110438,0.1041699355155129,0.1302022,0.1683174990877147,0.238142,0.2103846158048324,0.3981799999999999,0.2351404669206759,125.82208,31.03935419973049,0.0987093798,0.2224178599184552,1.0,5.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,9.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0
ENTP,NT,ENTP,4erxcrstFGhCPIFkb9ILeQ,50,0.63144,0.1729714096937079,0.7687999999999999,0.1597500598830969,-5.652139999999999,2.5475786664267406,0.56,0.5014265364224069,0.102576,0.0783479199156049,0.062632,0.1079492325934288,0.272554,0.2432279741983908,0.609094,0.2145092989849633,123.95096,29.31540520276752,0.01490469,0.0369646404499048,1.0,7.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,0.0
ENTP,NT,hot entp  7w8 moment,6PjPyf8NTsEPIEN52c4lM6,50,0.67986,0.163685363937485,0.67474,0.1652804431805505,-6.0850800000000005,2.55797479555485,0.46,0.5034574339058886,0.117392,0.0861060471933609,0.1305288,0.1568930230709018,0.187858,0.1589871796782395,0.5120600000000001,0.2045913208604621,128.24042000000003,27.6708236987434,0.0237582368,0.090964389147054,1.0,6.0,4.0,6.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0
ENTP,NT,Entp,4BFbCaWOsRuS1iXue7KABG,50,0.73336,0.1425303061221202,0.7302599999999999,0.1536813307743378,-5.609660000000002,3.166389153246316,0.4,0.4948716593053935,0.126216,0.1164834180368648,0.095882036,0.1721507322069685,0.205372,0.1478194969880358,0.5782,0.226471965197479,116.51654,26.72122899013564,0.0749200718,0.1991970890854064,0.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,5.0,3.0,4.0,1.0,3.0,0.0,3.0,2.0,1.0
ENTP,NT,ENTP,3bgxU803LqwjrlKseQ63pY,26,0.7059615384615385,0.1330243528890047,0.674923076923077,0.1257101183125441,-5.561038461538463,1.6453906400795948,0.3076923076923077,0.4706787243316416,0.1521038461538461,0.1218828600936792,0.1283953846153846,0.1618227749170251,0.1943692307692307,0.1323373681746188,0.5687307692307692,0.2339910353312378,116.90753846153848,23.923648344231733,0.0012841861538461,0.0058503968741705,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0
ENTP,NT,ENTP feelings 🛐,0bK5FPgrjAiwzj4gQj9vJD,50,0.5992000000000001,0.1068983877620352,0.69966,0.1506861327801762,-6.443200000000001,2.6387742593554178,0.66,0.4785181206984066,0.069646,0.0433726953042946,0.0881992819999999,0.1121538234269812,0.1517239999999999,0.0927667968398088,0.4539979999999999,0.2015647366409681,128.71146000000002,27.987334440968333,0.0329525292,0.1166188915621127,1.0,4.0,4.0,3.0,6.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0
ENTP,NT,entp ,5CNh5nVNN6CLmmuT1eIV7t,50,0.6942599999999999,0.1413625834512089,0.68286,0.2017294621971896,-6.063040000000001,3.070420199654924,0.6,0.4948716593053935,0.093734,0.0795129398017603,0.14657988,0.2038728017213174,0.1872779999999999,0.1374690796996524,0.459386,0.2564673595892738,128.60360000000003,25.189891826780404,0.1959172088,0.3227326430129352,2.0,6.0,4.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0
ENTP,NT,entp 7w8,7iXcX5JJMad3unZNg94caQ,50,0.6054400000000001,0.1528382044342771,0.7155400000000001,0.1702632068059237,-7.047840000000001,2.857109495233793,0.72,0.4535573676110727,0.074346,0.0623754177442965,0.15726222,0.1977820474601323,0.218704,0.2045310125279642,0.6247,0.2232546134998772,127.58903999999998,28.28923633985628,0.0429090566,0.141361663154949,0.0,4.0,0.0,7.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0
ENTP,NT,Entpannt ,2p89iJ1i0fkYpEOTZRpbGM,44,0.6854545454545454,0.116946112524839,0.5972954545454546,0.1495468472210032,-7.240613636363636,2.249636086497145,0.5454545454545454,0.5036862005093147,0.1227227272727272,0.1093797776123563,0.3511354545454545,0.2683988057667133,0.1818590909090909,0.139042261131462,0.4796840909090908,0.2324364108521984,116.5915909090909,32.29592631400926,0.0064186195454545,0.0239508094139827,0.0,5.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0
ENTP,NT,yes i'm Entp,0z7MqiN6OK6KdHwbSxDuHG,50,0.62064,0.1400662758577276,0.73248,0.1694566635347413,-5.890459999999999,2.7419315343720148,0.54,0.5034574339058886,0.103528,0.1016734128150982,0.2013194,0.2291160197359247,0.216142,0.1797704205879469,0.60128,0.1977315269113498,130.95318,31.97432637939255,0.1236617994,0.2890262947795627,0.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,6.0,1.0,0.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0
ENTP,NT,ENTP GIRLIES,2xmZcCrrjULYnn2igTa0Of,50,0.6013999999999999,0.150945996560197,0.7083400000000001,0.1615253325680665,-5.65516,2.468088976995632,0.46,0.5034574339058886,0.0740619999999999,0.0616404183924138,0.1214889,0.1796869198544671,0.1888219999999999,0.1428842749806104,0.5614140000000001,0.2500929737403387,114.70844,23.50304829049428,0.0141352574,0.0527027719177825,4.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0
ENTP,NT,My entp god complex,62IiUudfqgFL08yg2yu1z9,50,0.60556,0.1293647209265654,0.713,0.1611152458614007,-5.862819999999999,2.3165749144557606,0.46,0.5034574339058886,0.0948439999999999,0.1044443590958304,0.16887692,0.2084667881704803,0.216892,0.1524370527028605,0.58248,0.2092747671442147,130.33178,32.09613170619838,0.0263202172,0.1339447498130281,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0
ENTP,NT,ENTP,3v2ttJ9hbYbEIu8VLguahE,50,0.6157600000000001,0.1348234764272096,0.76516,0.1544832544917647,-5.620579999999999,2.1339130683477494,0.58,0.4985693819032897,0.097564,0.0807403997199591,0.0815141799999999,0.1289818395947765,0.203228,0.1678381764847148,0.6190000000000001,0.1904859521308164,127.71689999999998,33.281280358422485,0.0094131782,0.0292656057990286,3.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0
ENTP,NT,MADE FOR ENTP BY ENTP,4vd8oVkNtk8NXzN7qSg1lu,50,0.60486,0.1594214040887629,0.7452600000000001,0.1548486832164792,-5.27616,2.018267658469632,0.48,0.5046720495044485,0.104112,0.0954937088215228,0.0896111,0.1283833154781144,0.234618,0.1551396154489002,0.559218,0.2334798174994828,124.45311999999998,33.67657301729776,0.0205784666,0.0785270246819797,5.0,4.0,0.0,1.0,3.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0
ENTP,NT,. ˚ ⩩ entp  ࣪˖ ⩇⩇,5aXxXyuSxLrDroH17x3WuJ,50,0.63356,0.1454132969806252,0.69218,0.1730391827752032,-6.06798,2.763423243008569,0.54,0.5034574339058886,0.11651,0.1118179921450342,0.15301928,0.2082141411304609,0.1868459999999999,0.1370337545338106,0.5945619999999999,0.2191127199336786,125.24388000000005,30.82664476876444,0.040348254,0.1321213944083991,1.0,4.0,2.0,5.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,3.0,1.0
ENTP,NT,ENTP moment,53PA8oqBoVQYDuO1SSw3v5,50,0.6768200000000002,0.1235881392499511,0.74752,0.1325491422154093,-5.377600000000001,1.933796677998164,0.44,0.5014265364224069,0.0827719999999999,0.0568124053713767,0.091858828,0.1239330122406719,0.1641,0.1162320883721312,0.542194,0.226784335572862,122.55748,24.890624881456628,0.0309692377999999,0.132193792747884,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,4.0,1.0,5.0,6.0,2.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0
ENTP,NT,ENTP ,4S5r2IuM4H6zPBBJUiZa75,32,0.62525,0.1624331127850237,0.697375,0.1522096919469343,-5.36925,1.9792073193334807,0.4375,0.5040161287741853,0.094203125,0.0900986000549111,0.14273034375,0.1680387240241136,0.200909375,0.1799147940973188,0.536625,0.1805584080281985,121.12940625,31.40689270748245,0.050600069375,0.1448944468466813,1.0,1.0,1.0,5.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
ENTP,NT,Entp me 👑,2pcazwgwzJMAACyp1W8LCE,50,0.6834200000000001,0.1488784040204403,0.6860200000000001,0.170535350336186,-6.3672,2.719049256108255,0.44,0.5014265364224069,0.119858,0.112856146632131,0.12350854,0.1729165477792282,0.211356,0.170416231333875,0.533388,0.241082983122037,130.31302,29.44877148644433,0.1192409555999999,0.2443007844731224,1.0,1.0,2.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,7.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0
ENTP,NT,ENTP vibes,7Cc41SMWD6yg867cpCL6o0,50,0.6773399999999999,0.1676309856408974,0.69818,0.1627640949725856,-6.013520000000001,2.4756309048690714,0.58,0.4985693819032897,0.095658,0.079767015560497,0.11609064,0.1461863656732929,0.176442,0.1241308445445649,0.575222,0.2340905522420321,120.39198,26.68562861296282,0.0522573724,0.1632853280505903,4.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0
ENTP,NT,Entp vibes,2dfn2DDDZJHxSLi4Lrg2L8,38,0.6520263157894738,0.1399253636653147,0.742763157894737,0.1482115788981681,-5.41678947368421,2.170544509563052,0.5,0.5067117097095317,0.1118105263157895,0.1208294079773129,0.1097964210526315,0.1777227503302632,0.2039921052631579,0.1363157134000787,0.5773421052631578,0.1975839577025271,120.92131578947372,33.68540752001486,0.0421334007894736,0.1237663819902155,0.0,1.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0
ENTP,NT,sultan entp hazretlerine özel playlist,7uOVIDC24SksUQwACnm3Xd,23,0.6743043478260871,0.1379975081404169,0.7008260869565219,0.1401501312469508,-5.084391304347825,1.924097444591772,0.5217391304347826,0.5107539184552491,0.0977521739130434,0.0946157581991749,0.0801252478260869,0.1196007754636378,0.1913260869565217,0.1366799852920925,0.5748260869565217,0.2440340237407132,128.534,34.59213106526344,0.0462176095652173,0.1050071456056349,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENTP,NT,Entps 🤞🏻😎,0Ua4ZR2YXMJLyepKS7PzaV,34,0.6860294117647059,0.1472376938921341,0.7377647058823529,0.1507018044619661,-4.985088235294118,1.391549504071501,0.3823529411764705,0.4932702180563816,0.0779029411764705,0.0469436960320334,0.0655920588235294,0.1231296435218368,0.2015647058823529,0.16409430378523,0.6408235294117646,0.1779597282649517,117.59029411764703,29.40293242387559,0.0298683885294117,0.0951248133000056,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0
ENTP,NT,ENTP ♪(´ε｀ ),6WKHnORM78zXzZ2uh7ldTe,50,0.71306,0.1254780914286292,0.7174799999999999,0.166362922674544,-5.3940600000000005,2.3466270662726245,0.52,0.5046720495044484,0.123392,0.1007593654734498,0.13603799,0.1886215531975549,0.1986899999999999,0.1826709333691575,0.54838,0.2248303569088371,124.0872,26.55205914225632,0.0100581259999999,0.0496672454382017,0.0,1.0,3.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,6.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0
ENTP,NT,entp me,2knlEAFIEAdjZ7H0llKPK7,50,0.71386,0.1368519250421969,0.7363599999999999,0.1412049834352129,-5.5253,2.28794667101044,0.38,0.4903143514780145,0.1244619999999999,0.0965128243355487,0.18489262,0.1906358346551051,0.190968,0.1307874540572432,0.6303159999999999,0.2267664692486748,121.64798,23.707324595773933,0.0078641841999999,0.0459528766333911,2.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,5.0
ENTP,NT,entp,4SFmhBv7O3Jd8TQkMnrYi5,50,0.65634,0.1395337147467249,0.6886999999999999,0.1527187958708583,-6.20226,2.630459708484276,0.4,0.4948716593053935,0.09682,0.0729651524317448,0.14677319,0.1555747302547088,0.2098499999999999,0.1415858378857006,0.54856,0.1992848602132236,127.4862,28.639433395660784,0.0106805082,0.0390030876196556,2.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,1.0,1.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,0.0
ENTP,NT,「 ENTP 」,1wYsT1XvbpqEgqnZQQmBxb,50,0.67128,0.1425001310418301,0.7153,0.1599094450376365,-5.27058,1.983000417734372,0.44,0.5014265364224069,0.114194,0.1089382926060362,0.16374674,0.2276193024918805,0.197018,0.1567616306787513,0.59988,0.2222142411718741,117.47996,26.64542568159625,0.0103459938,0.0494687882713312,1.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0
ENTP,NT,entp but fr this time,5OQO02bNqrvOgJ0IjnTN9l,37,0.6127567567567569,0.1696759010920862,0.7736486486486487,0.1522153474916771,-5.358297297297296,2.452180400116336,0.4594594594594595,0.5052279240652237,0.0793243243243243,0.0626962448166882,0.0945146108108108,0.1590113531998629,0.202527027027027,0.1391975806954685,0.6024324324324323,0.214418793296947,127.38302702702704,29.638195923210013,0.0135090183783783,0.053226355043517,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0
ENTP,NT,Entpannter RAP,0kXp3jMN3guRIW3cgjyuCZ,50,0.7546,0.1039668314454967,0.6326,0.1277753129999879,-7.05376,2.3275928843124696,0.36,0.4848732213850611,0.179848,0.12093408094782,0.2415086,0.1895801889030882,0.15391,0.0969354619089949,0.51728,0.1695154005405059,124.86682,23.200143385983715,0.0041276528,0.0253874435849188,4.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,2.0,3.0,0.0,2.0
ENTP,NT,ENTP vibes,5q1D2B6qx7dw77kfxbbCHe,15,0.5807333333333333,0.2106457644844493,0.7656,0.1525613693848198,-4.933133333333332,1.6777431212651064,0.6,0.50709255283711,0.1150066666666666,0.0983207467327991,0.1032606666666666,0.1316825100365413,0.2127866666666666,0.1888919224873112,0.5373333333333334,0.2220089015804375,129.24473333333333,38.52357223917152,0.0225561186666666,0.0872649334350106,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENTP,NT,Isolde Entpannung,6oEcm2VAIMFKPQ1NZuWf9T,27,0.4291481481481481,0.1500601683694048,0.2988518518518518,0.1545080788785701,-14.60540740740741,3.985506475480483,0.3703703703703703,0.4921028776234114,0.0363592592592592,0.0104414580200298,0.7203481481481482,0.2502822627637265,0.1138592592592592,0.0387663837251104,0.2094296296296296,0.1559508448563072,113.89277777777778,31.7693743713772,0.2782929859259259,0.3906455026924035,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
ENTP,NT,entp 7w6,4I1AgoodM2geMj6LIvHtvQ,50,0.61222,0.1487458166106989,0.7348199999999998,0.1705299889839237,-6.468700000000001,3.288189640553734,0.6,0.4948716593053935,0.143302,0.1192154018436154,0.11606989,0.185556483414611,0.267074,0.2101020479069489,0.458566,0.2505787892794094,127.85966,28.02692565257741,0.1666202553999999,0.2884401095465478,2.0,1.0,1.0,8.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,5.0,0.0,2.0,4.0,3.0,0.0,0.0
ENTP,NT,ENTP  T ,17tOGWGTomTyFEQrZ7jO8u,50,0.5023000000000001,0.1456743993028456,0.7347800000000001,0.1447156663310253,-6.0686,1.827568005937544,0.72,0.4535573676110727,0.057274,0.0374394848320565,0.0332808099999999,0.0561707631601637,0.1705559999999999,0.1064879913896589,0.451768,0.216099101831185,135.73284,31.169677199954894,0.0595708192,0.1809566172927487,2.0,3.0,2.0,3.0,6.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,5.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0
