mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,infj,5EuGXGaiDLhMqTfsQHsRIL,37,0.5370571428571428,0.1072440709610676,0.3985871428571429,0.2208629823265657,-10.144714285714286,6.148377674932912,0.8857142857142857,0.3228028510906757,0.0526942857142857,0.0609799675055242,0.6662714285714286,0.2939109704849898,0.1539171428571428,0.0921338715441519,0.3199457142857143,0.1411403376344375,110.26471428571428,34.673309851146506,0.1474591217142857,0.3334608689000907,0.0,3.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,5.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
INFJ,NF,INFJ,3xbsIzoilqLJVL61nuUSeD,50,0.56664,0.1307546011209002,0.58646,0.1557023861770412,-7.005879999999999,2.1152672493863585,0.56,0.5014265364224069,0.056338,0.0724540386052018,0.27890872,0.2752267779567435,0.15924,0.1274437611062148,0.4254579999999999,0.207094076118235,115.87616,25.718743200448426,0.0528211652,0.1312917145777591,3.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0
INFJ,NF,INFJ,6WPbc1Ra3swdvOnvNK9wJa,24,0.5440416666666666,0.1689014323224634,0.7854875,0.2114487281105403,-5.377166666666667,3.7540875886410014,0.5,0.5107539184552492,0.0876416666666666,0.07738440982561,0.1242877083333333,0.2387428698011968,0.1993375,0.1395984172468516,0.4694583333333333,0.2343342056284916,114.11433333333332,29.379387930799474,0.0003674966666666,0.0014602844271926,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0
INFJ,NF,INFJ,6MAq7ql3kSS2bIQPhGzX4h,50,0.61662,0.1936292364920385,0.5121020000000001,0.2021734095941866,-10.1056,4.46214608383336,0.56,0.5014265364224069,0.078374,0.0637328762436288,0.422777362,0.3202794957868689,0.174358,0.1787777255106897,0.42849,0.2273017074825656,117.63259999999998,31.246188024807644,0.1916119324,0.3286388202108168,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,5.0,2.0,7.0,4.0,2.0,1.0,1.0,1.0,2.0
INFJ,NF,INFJ Study (Piano),47Hk1SzsUS22hBEqk5DoRe,50,0.392726,0.1574229929138662,0.068921,0.0666243319911374,-26.074700000000004,5.0802563017860365,0.68,0.4712120714991612,0.044006,0.0117690429274674,0.9831799999999998,0.0336450196453914,0.1141099999999999,0.0827673509770314,0.189064,0.1627372964539563,110.92196,38.29000173539206,0.90488,0.1333033428856523,3.0,3.0,1.0,6.0,1.0,5.0,0.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0
INFJ,NF,Infj,2qqQtJlrBHzHXr8kIm9dxh,50,0.5176,0.1657190886003499,0.3917599999999999,0.2131302179324141,-9.89698,4.835698444751433,0.66,0.4785181206984067,0.051892,0.0311301011883996,0.5722982000000001,0.3233946410753983,0.170362,0.1406935298542798,0.326952,0.2133828247396626,118.30984,32.983877080161214,0.0934016748,0.2607489074023275,0.0,4.0,5.0,3.0,0.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0
INFJ,NF,INFJ nation,1feXqPJdG1yJX29jemBRXY,50,0.5323,0.135475165281919,0.6095200000000001,0.2204665961092518,-8.60722,4.259201507468799,0.74,0.4430874976934521,0.076234,0.0949473164551838,0.29333154,0.2715281640456632,0.183584,0.1645848907688301,0.442098,0.2248914536266011,113.67463999999998,24.36117494884356,0.1140119707999999,0.2594203642453395,1.0,6.0,0.0,5.0,0.0,6.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0
INFJ,NF,INFJ,5H1nh66wqEg7FnARSGtYMe,50,0.51194,0.1175649902767635,0.45896,0.1974702209530979,-7.72324,2.6665510442961216,0.92,0.2740475156178698,0.033062,0.0073172675283628,0.492552094,0.3003006127678596,0.152162,0.0807847578319028,0.33992,0.1554730556090288,126.9247,28.093327289843863,0.0012939364,0.005246396716857,1.0,2.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,10.0
INFJ,NF,INFJ,6qbrCLKdiCx5ns2c3E3X8G,50,0.59506,0.1230873938736711,0.4864399999999999,0.1735581017811544,-7.541,2.5966986497379745,0.76,0.4314191105869001,0.05021,0.0488520141418374,0.440972,0.2709933096847181,0.160776,0.1076266554495925,0.404738,0.1972781718740296,117.73718,32.58714864049875,0.0017833428,0.0122272989707142,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,7.0,3.0,1.0,1.0,3.0,0.0,8.0,2.0,4.0,1.0,2.0,0.0,1.0
INFJ,NF,infj,7zx1fLzIH4OtTohUEoXkg7,50,0.61176,0.144744752116635,0.4978,0.1639530794004735,-9.4541,3.4354962761245007,0.48,0.5046720495044485,0.06275,0.0461749346706276,0.4854831505999999,0.294492523640646,0.164532,0.1263557715180369,0.46112,0.2267066467342088,110.23676,29.285073526481515,0.2603213076,0.3446708241401411,5.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,4.0,3.0
INFJ,NF,INFJ,1F9lZBmdKiVB56RSTM2PYV,50,0.52952,0.1297893489545302,0.62594,0.2176828258109978,-7.808299999999999,3.543831192425531,0.62,0.4903143514780145,0.048316,0.0396138161839157,0.26719936,0.3378090525692663,0.1766979999999999,0.1131288023196821,0.4452479999999999,0.2635088924960404,119.229,30.721642754094454,0.1478411541999999,0.2833297885433847,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,0.0,1.0
INFJ,NF,Infj,5PLPXah1Zv1olW0rbgeqN5,50,0.519332,0.1513875179390794,0.5284200000000001,0.2204243671481287,-8.57694,4.008497771495157,0.62,0.4903143514780145,0.051122,0.0547903100698565,0.4148362399999999,0.3672883710999401,0.14563,0.0866207244137289,0.393428,0.2057571096696098,108.37838000000002,26.22387653506099,0.0692887884,0.1927426095826768,3.0,5.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0
INFJ,NF,INFJ,5hKg5SzL8CCBkNnV96Sjap,23,0.4762608695652174,0.1282487701132963,0.514,0.168037063011273,-8.14391304347826,2.785916576983784,0.6086956521739131,0.4990108793478453,0.0523826086956521,0.0482196173976555,0.3782516086956523,0.3355965967774593,0.1624391304347825,0.1245604079047243,0.2595086956521739,0.1433645921578441,115.83673913043478,32.57140957010302,0.0523404708695652,0.1333234446483234,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
INFJ,NF,INFJ-T,7rzQYrk58lwLhRgUbpvK3D,50,0.5188200000000001,0.1688048855565357,0.56072,0.1936041659190847,-7.47978,3.696279692184717,0.58,0.4985693819032897,0.045726,0.0226950305627663,0.3589103599999999,0.3413083206504868,0.147938,0.0850431796447053,0.3401979999999999,0.1709444300326386,118.53535999999998,29.193926412491333,0.0642914228,0.1768185921319405,4.0,5.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0
INFJ,NF,1% infj,4wXwztVnx0dDMKbLqx485Y,22,0.5300909090909092,0.1343800258297018,0.421,0.1603923760211634,-8.431909090909091,2.1430710031810247,0.8636363636363636,0.3512500866571044,0.0362136363636363,0.0097294494267243,0.5444777272727273,0.3353062348124659,0.1372363636363636,0.0701165529363145,0.367,0.172985273251525,130.30763636363633,30.593871693442217,0.0078416263636363,0.0224535645150204,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0
INFJ,NF,Playlist for ENFJ INFJ ENFP INFP,6KSTM9BwJ4FSFVb2tuqfvI,50,0.63174,0.1438866915319134,0.409356,0.1675763184769426,-9.084,2.912359727724834,0.74,0.443087497693452,0.074106,0.0541427870711947,0.564242,0.2909899669285201,0.158446,0.1203862579621214,0.448658,0.2083126556062168,110.62045999999998,30.30219085917245,0.083900977,0.2316387117476515,1.0,4.0,4.0,2.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0
INFJ,NF,INFJ,6bGI6VJ15f3YZdji9BmJV1,46,0.5627608695652173,0.1472923298572692,0.7026739130434784,0.170723435135156,-6.120108695652175,2.822870928117613,0.5434782608695652,0.503610155185335,0.0700108695652173,0.0584710345318693,0.1698078782608695,0.2172120974365571,0.1797347826086957,0.1546842780453015,0.423691304347826,0.2435166540744066,125.78808695652177,32.811747499147714,0.1367203615217391,0.275798652572458,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0
INFJ,NF,INFj:p❤️‍🩹,3eUSlZ0Zu5Ou6NOhK1HOj1,50,0.51148,0.1719335704656342,0.400964,0.2011849983858394,-9.68096,5.153147078698013,0.82,0.3880879344916035,0.0472319999999999,0.0493376473384975,0.6199196,0.3035584056296385,0.1509879999999999,0.1179742476914659,0.364056,0.1958150149128154,117.52398,34.3609030722181,0.106176595,0.2463864190133068,2.0,5.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,11.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0
INFJ,NF,☆INFJ x ISFP☆,6O87123wUzpzi6WnH8W75v,44,0.5243181818181818,0.1301640776235674,0.685409090909091,0.1696490657116294,-6.33240909090909,2.4505896994936283,0.5681818181818182,0.5010559673853124,0.0651636363636363,0.0752422787228003,0.2332813409090909,0.2480863172653349,0.1827954545454545,0.1210502335752632,0.3892318181818181,0.1994132051944395,118.10695454545454,28.179615132594368,0.0603527995454545,0.1955894037729451,2.0,8.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0
INFJ,NF,infj. ,3ejep4WLV3FNPS9l3R5hCe,29,0.5580344827586208,0.1235754491216429,0.4193137931034483,0.2104457475457713,-9.736344827586208,3.433648114884123,0.7241379310344828,0.454858826147342,0.0500655172413793,0.0358456141555308,0.4681551724137931,0.3446158954817946,0.1543551724137931,0.0933555935511667,0.3584724137931035,0.2196040265968202,118.0960344827586,27.30099296922937,0.10441402,0.2403357957200411,1.0,5.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
INFJ,NF,Infj,43Sq2kG4w8fyj9gaSv47xG,50,0.61774,0.1189000283208287,0.633,0.1709266461595351,-6.98604,3.334228056546407,0.52,0.5046720495044485,0.1001739999999999,0.0758156163171613,0.17753042,0.208049174904915,0.1657499999999999,0.1144585162352523,0.344964,0.1869093305889903,124.26986,24.90628389932704,0.212180316,0.3432585260728036,0.0,3.0,2.0,6.0,2.0,4.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0
INFJ,NF,infj songs,5TirEMPOFjeaVZo3mVClgM,50,0.4898,0.1432001596168304,0.50368,0.1807395736118345,-8.75494,2.9995836065449253,0.7,0.4629100498862756,0.05427,0.0449205795753767,0.4825898,0.3546634720320613,0.125642,0.0493938651482723,0.307408,0.1718321948879196,112.43544,29.24183684252577,0.100661927,0.2295772280356524,4.0,4.0,1.0,3.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,0.0,1.0
INFJ,NF,INFJ 5w6 True playlist,7v7fTPvVMlYdui06yilLV0,50,0.52872,0.1600528025116609,0.6517320000000001,0.2404850697050035,-8.29492,4.774708234872919,0.54,0.5034574339058886,0.09415,0.1007302018831917,0.229458262,0.25182548384507,0.218264,0.1775566719072407,0.409612,0.2300490698675801,118.6201,29.80065764939986,0.1427155858,0.3121388366017631,2.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0
INFJ,NF,an infj's playlist,46RBEDVwMR02aPL7l7tVJD,50,0.5638799999999999,0.1553780957955825,0.548964,0.2281568550674858,-8.989899999999999,3.7793490760679296,0.72,0.4535573676110727,0.0479079999999999,0.0322663395721881,0.30813214,0.3112370083265839,0.1737999999999999,0.1224906876926918,0.567004,0.2274468244290457,121.7044,27.93946345517868,0.0610583324,0.1834018207068217,1.0,8.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,5.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,5.0,1.0,1.0,1.0
INFJ,NF,infj 4w5,7CE0VbmX2C4FjqRpvHC3Ud,50,0.604908,0.1798855382554956,0.4421519999999999,0.1872536315987991,-10.59126,4.563999086953709,0.48,0.5046720495044485,0.0845179999999999,0.0796240264477695,0.343827072,0.3057936411250521,0.151816,0.1135652098207573,0.5144819999999999,0.2359674481960663,111.88626000000002,28.8131343482766,0.2252644908,0.3389761356653227,1.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0
INFJ,NF,INFJ 🍀,5xDU2UuZBgCcfpWf8XPGNf,50,0.5579,0.1423368023601853,0.4294999999999999,0.1629602743628279,-7.620080000000001,2.633404553897824,0.82,0.3880879344916035,0.04655,0.0359683605295497,0.589344,0.2635719134025738,0.14785,0.091652725779745,0.35128,0.2024568686744645,111.27848,30.72270000374316,0.0298862788,0.1357376716358648,3.0,2.0,1.0,1.0,0.0,5.0,0.0,6.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,6.0,1.0,7.0,1.0,2.0,4.0,0.0,1.0,0.0
INFJ,NF,infj / intj,1D9pkKfY7DCgGOd2EslcHr,31,0.5141290322580645,0.1598165076862595,0.5428709677419356,0.1795931962214389,-8.425064516129034,2.733336519536564,0.4516129032258064,0.5058794110206736,0.0694935483870967,0.0796168823616527,0.3298906299999999,0.2774317092766552,0.1765548387096774,0.1484007453680959,0.3367741935483871,0.1769926005378792,123.3156129032258,32.6563323309864,0.073466144516129,0.1410643787544551,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0
INFJ,NF,INFJ💖ENFP,0PjrHtsjN8Q8UBQkQKYUNM,50,0.5152599999999999,0.1458823694429375,0.53601,0.2438852241342644,-9.218560000000002,3.283858246959276,0.54,0.5034574339058886,0.0424019999999999,0.0132558110476353,0.389738558,0.3764649206593596,0.15987,0.1256602095546005,0.345752,0.2264538645089114,125.15118,27.621621960747508,0.188351453,0.2904483212968938,0.0,7.0,2.0,3.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0
INFJ,NF,INFJ,0NGvIBFeJaZaOuAxVNAtZf,26,0.5640384615384616,0.1216462020021112,0.6391153846153846,0.1638060626284819,-6.655192307692308,1.888446409496034,0.4230769230769231,0.5038314736557788,0.046976923076923,0.0242200133392582,0.1649126576923077,0.2295057530444728,0.1455923076923077,0.0713441457896969,0.4499615384615384,0.2099587541912422,122.27146153846154,33.06140344659406,0.0108040934615384,0.0295979989794481,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0
INFJ,NF,infj,6rFTJfbbCljltWMvKJbKvs,49,0.5500816326530612,0.1506429051231606,0.6766122448979592,0.1965368727413224,-7.291265306122448,2.717107329614761,0.3673469387755102,0.4870779177494947,0.0662918367346938,0.0767624361171494,0.2139341,0.2373632536205039,0.1846897959183673,0.1625232589058383,0.432895918367347,0.221964340190776,118.80526530612244,24.20084248686354,0.1166381134693877,0.2429752499505265,2.0,4.0,2.0,3.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0
INFJ,NF,infj - 4w5 struggles,55SxceZzZHpmjmx8hzPLNc,50,0.54326,0.1321018175653977,0.5185,0.1935507369014699,-10.044859999999998,4.96944519553527,0.46,0.5034574339058886,0.0498599999999999,0.0539309384532568,0.3261465506,0.3117590329360155,0.194438,0.1598943399720641,0.399246,0.2086697607831717,115.75195999999998,22.765675624752024,0.1023275992,0.2154403130069755,3.0,1.0,5.0,7.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0
INFJ,NF,INFJ,05ACvQCXah651u8cmbbcy5,50,0.59854,0.1404828713504146,0.60764,0.1905363814421309,-5.70336,1.945186657640141,0.82,0.3880879344916035,0.068294,0.0804379426410604,0.37968144,0.2894388091363911,0.167848,0.1372690821499354,0.4785000000000001,0.1772562137306403,112.88104,35.930032551920135,0.0029432596,0.0185974844035641,0.0,4.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,6.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,3.0
INFJ,NF,likely INFJ taste ☄️,4RyGVhYgYohhThsCMPTcbU,50,0.51058,0.1489038986071491,0.5502199999999999,0.1795341238668935,-7.24192,2.2749909875578385,0.68,0.4712120714991611,0.0452339999999999,0.0264592841620355,0.343044,0.3226817747109561,0.1562299999999999,0.0920899587914126,0.329312,0.1499839741643168,118.53252,28.420792241639727,0.0411165564,0.1578132702429193,2.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,8.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,3.0
INFJ,NF,INFJ vibes,3yJLhnzZ8d14EIVrxNCPng,50,0.5639,0.1525592892441947,0.52138,0.1791488823320322,-7.92366,3.1119571609899666,0.7,0.4629100498862756,0.053034,0.0397203880717626,0.4171983999999999,0.3031059800133226,0.1584799999999999,0.1196367427009011,0.3837859999999999,0.2370510304227547,121.18026,29.634631143522824,0.008361104,0.0300738783722385,3.0,6.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,5.0,0.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0
INFJ,NF,infj (´;ω;) (;_;),0bDF8ziBfGI8OQkTIUPIIY,50,0.5749,0.1452682599432469,0.6273599999999999,0.2105621009758093,-7.24768,3.1900282926261183,0.66,0.4785181206984066,0.0563239999999999,0.0780230278932614,0.2617657,0.280668351378128,0.190846,0.1650392015398098,0.520322,0.2246452453109487,122.95027999999996,31.67649630248953,0.1586416497999999,0.3133354438239675,2.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,3.0,5.0,1.0,2.0,3.0,4.0
INFJ,NF,pisces infj 6w5,7cSSp4smkIz9OpwVPTKcOS,50,0.6157,0.1177226505349739,0.5798,0.1938092898091485,-8.1397,3.662801042862121,0.82,0.3880879344916035,0.053242,0.0293332582018209,0.3533406380000001,0.3294183900934809,0.212072,0.1897196643385569,0.6014,0.2014333332770473,121.83932,27.88928959913626,0.0174734905999999,0.0730178150541211,1.0,5.0,3.0,3.0,1.0,7.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,4.0
INFJ,NF,ENFP-INFJ,18BKTrzt5Q1iH90sngkybU,50,0.7397400000000001,0.0851538367800732,0.7983399999999999,0.1106696887137575,-3.63834,1.5708350256978558,0.46,0.5034574339058886,0.105352,0.0730535007751867,0.07745242,0.0996168955110977,0.18269,0.1214612195605776,0.57076,0.1779337826844811,119.74288,24.47656272106783,0.0010974088,0.0069940447273037,2.0,1.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,3.0,6.0,2.0
INFJ,NF,infj-things,2rxppn93s6xxVrj8STY0La,50,0.5601600000000001,0.1323227902378367,0.51932,0.1950547217828779,-6.898140000000001,2.361033602869208,0.9,0.3030457633656629,0.041358,0.0205474670964971,0.4663032,0.3558969129892325,0.156328,0.0908264953701533,0.43954,0.1815893786788742,124.52816,32.9677430122357,0.003776804,0.0239330340678573,0.0,4.0,0.0,6.0,0.0,5.0,0.0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0
INFJ,NF,INFJ,10YnwhtwMBlNkBghtWJnss,20,0.62075,0.1128151142356377,0.62595,0.2011431736743493,-5.75905,4.162425652568211,0.65,0.4893604849295929,0.06264,0.0537720471307498,0.26884,0.2987420642945136,0.18513,0.1113674671384875,0.4664499999999999,0.1369500389116218,111.26290000000002,26.01174150648126,0.047244292,0.210839434030344,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
INFJ,NF,infj,3dNNPQTJ7SOdYqkET1gnWc,50,0.5334800000000001,0.132528201080497,0.458566,0.2151353514247555,-9.62338,4.0875926346115525,0.8,0.4040610178208843,0.045512,0.0246035557410314,0.558980232,0.330332423918196,0.155726,0.1082611295310876,0.3471559999999999,0.1924186614905007,121.19219999999996,28.47361358901125,0.0413244642,0.1263407710510969,2.0,10.0,1.0,2.0,0.0,8.0,0.0,1.0,2.0,5.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0
INFJ,NF,INFJ,3jZESv16U0CS5wficKD7aq,50,0.5489600000000001,0.1419442201452847,0.5068,0.2280174536821106,-8.556080000000001,3.4011164783923293,0.68,0.4712120714991611,0.0458579999999999,0.0221079548893097,0.39427854,0.3100650357513372,0.1625839999999999,0.1202566649007913,0.426598,0.2337594232434321,112.30854,28.064694723565747,0.0080910918,0.0272446858277068,3.0,5.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,7.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0
INFJ,NF,☆ Infj ☆,3Ge3yjU0WQyXjwc7sAqY6s,19,0.6502631578947369,0.0918482093851124,0.729842105263158,0.1211377834249059,-5.144526315789474,1.7885063715110645,0.2631578947368421,0.4524139283588641,0.0812052631578947,0.0769212257492055,0.141668,0.1591659278391229,0.2462105263157894,0.1792854765597681,0.4800526315789474,0.1943131703903122,114.42452631578946,26.644802856526407,0.0508981205263157,0.188871391755798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
INFJ,NF,infj-t,1fKEeTf4XmhNbBmsYJ0sBp,50,0.5580200000000001,0.1479229653348978,0.4699799999999999,0.1704778985016856,-9.28046,3.32646919027932,0.56,0.5014265364224069,0.038466,0.0169877219767449,0.3996107506,0.3195913109595688,0.14575,0.0944557519774876,0.4337,0.1935061302620141,128.92614,33.187554904991664,0.2459747392,0.3170213511325979,2.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0,0.0,5.0
INFJ,NF,Infj,0CLLH5Gi2dp9UG8Rbds2Cr,50,0.5501600000000001,0.1318397852683014,0.6176799999999999,0.1475433440292951,-7.13766,2.6904330249297512,0.34,0.4785181206984065,0.08704,0.099337215830622,0.25066574,0.2881413080325813,0.159574,0.0784057026507847,0.38348,0.1728326393494289,123.1864,28.106956933855948,0.0622738588,0.1803385440508818,1.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,6.0,1.0
INFJ,NF,INFJ,7yQtij4nHfI7qK8971Aipa,50,0.4945,0.1521315555829284,0.7403799999999999,0.1815062702014698,-7.654479999999999,3.600078821359332,0.6,0.4948716593053935,0.071996,0.0784656013544684,0.134740422,0.2304466851273362,0.215956,0.1289903210417315,0.49294,0.2120677028975532,126.58724,32.88991355810458,0.3081557304,0.3356514842848149,3.0,3.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,3.0
INFJ,NF,INFJ,2pbCxbVPSb0DMuLqSGYuFu,50,0.59892,0.1399550715080247,0.56315,0.1855816078259516,-8.129280000000001,3.318479846470153,0.84,0.3703280399090204,0.042112,0.0285665112911419,0.4263637999999999,0.2603633142352259,0.15456,0.1242724984763363,0.51186,0.2267971322210081,119.76658000000002,31.331138827827047,0.0410425202,0.1552900849282174,0.0,8.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0
