mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,Eminor_count,Aminor_count
ESFJ,SJ,esfj ,4Jmai8aXyAbOZJEO3kmkTj,50,0.7491400000000001,0.1118170900741611,0.6734600000000001,0.1249176398059692,-6.270740000000001,1.6107821627763224,0.7,0.4629100498862757,0.21678,0.1233595375729176,0.1641044,0.1859366476502912,0.176678,0.1198811337985103,0.481232,0.2296170089340873,127.07146,28.96111066917574,0.0046733414,0.0329493021694463,2.0,1.0,0.0,12.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0
ESFJ,SJ,Esfj's playlist,62DySUoJvxpJPj8Za7Z95R,50,0.59276,0.135359922323517,0.7351799999999998,0.160878923924998,-5.96788,2.533816365299826,0.58,0.4985693819032897,0.092526,0.0904063904414564,0.089662566,0.1656956618802808,0.242182,0.1843621897687444,0.500326,0.2171948366451332,118.7808,28.20349819741212,0.1641283971999999,0.3134236390759252,2.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0,1.0
ESFJ,SJ,!! esfj?...,08kKwo07PepNFa9LKi2J4a,50,0.7491600000000002,0.1016814473475563,0.74956,0.134473297554206,-5.18802,1.9333875683338184,0.4,0.4948716593053935,0.093612,0.0879355599868681,0.141564098,0.1755562941711308,0.176934,0.1600606512723045,0.64998,0.2036957004144833,124.64432,19.84735633702836,0.002366332,0.0109376942914883,2.0,7.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,3.0,4.0
ESFJ,SJ,💎 Playlist for an ESFJ: The Provider,7zNQqbEI26asaE4fwFHKgj,21,0.6338095238095238,0.1310448850766862,0.5840000000000001,0.1443786687845542,-6.715809523809523,1.986247457368986,0.7142857142857143,0.4629100498862757,0.0658904761904761,0.0445170743059548,0.2083266666666666,0.2142311230501612,0.1535,0.074224618557457,0.3963857142857143,0.1867895454400869,116.30004761904762,31.62853380964124,7.652380952380952e-06,2.228339491746307e-05,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ESFJ,SJ,ESFJ songs,6PsawaiOyvzoNX6h6B8DUE,50,0.59982,0.1256397002770791,0.62412,0.1739849442231325,-6.62818,2.6232327438035816,0.7,0.4629100498862757,0.06984,0.0671887715351915,0.31601722,0.2858103535261565,0.162078,0.1381838147142406,0.53888,0.250758656228393,123.96956,27.13027486200911,0.0131069847999999,0.063503912906612,2.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
ESFJ,SJ,90s Esfj,4Pakq0h41gItdq7U8tefvH,25,0.55484,0.1262390853367793,0.6228000000000001,0.2225310839710563,-8.2838,2.694528019895136,0.92,0.2768874620972691,0.03632,0.0112154655127046,0.3127284,0.2703306905390753,0.193816,0.1536422377906978,0.490208,0.2335232999081676,112.933,26.711439141311725,0.0173740584,0.0843057451637945,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ESFJ,SJ,ESFJ Playlist,4gSwqkPdTwgGI6Zm5wrw1h,50,0.58894,0.1381215687541306,0.58616,0.2037505838228771,-7.12696,3.4709814936094943,0.62,0.4903143514780145,0.07021,0.0626457720449037,0.35560902,0.3215891450032764,0.151146,0.1219976751367644,0.4722,0.2534219680247768,122.7522,29.10487510044056,0.0101538743999999,0.0552425882969817,2.0,6.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0
ESFJ,SJ,✨ insecure esfj things ✨ ,3KUUbVw5iQldsOznrhXkKA,40,0.58825,0.0996948549452984,0.53255,0.1835602255671321,-7.716675,2.621949816526742,0.8,0.4050957468334667,0.067815,0.0616721087688754,0.436983425,0.3441973534754173,0.17268,0.1392723548322237,0.4105724999999999,0.2138593055204573,127.682075,25.31007715129464,0.02037943625,0.093443287398814,0.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0
ESFJ,SJ,esfj🫶,1gwlpFIAWQwSUaz81VDbGF,50,0.55742,0.1306561291391745,0.61256,0.1651889653872627,-7.37032,2.19226292963528,0.78,0.4184519575964802,0.046502,0.0226257167210865,0.37190516,0.2974905623884192,0.1598699999999999,0.1102697939101166,0.536656,0.2618572170212661,122.9504,30.38718463901705,0.0488218696,0.1660816836218668,1.0,7.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,8.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0
ESFJ,SJ,esfj,1DY8jnxmMPVeavNfmYIAge,50,0.60134,0.1526815560276368,0.63092,0.198120952543477,-6.008380000000001,2.310963770060148,0.72,0.4535573676110727,0.065536,0.0368013296121823,0.245250452,0.3013643269500388,0.164598,0.1313249381636004,0.4729940000000001,0.2202255637814492,130.62892,28.315029004111462,0.0132012461999999,0.0785569671093652,0.0,3.0,2.0,2.0,7.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0
ESFJ,SJ,ESFJ,1Kr7ugI2dAMpfaePMPHy6H,50,0.6057000000000001,0.1324821512814585,0.56874,0.1721160986908878,-7.2835,2.461333662460086,0.8,0.4040610178208843,0.103636,0.0982881701520418,0.312685552,0.2904570298722878,0.1512639999999999,0.1040645909313743,0.4424280000000001,0.2225537046308102,127.45984,33.19582578833966,0.0236038822,0.0975991051525872,2.0,5.0,2.0,5.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,8.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
ESFJ,SJ,Pinches ESFJs,7IQao2YE8ZWxqHqsbbrK6a,16,0.540375,0.1288067674205565,0.6123749999999999,0.2541030958751454,-7.38675,3.5323069987379827,0.75,0.4472135954999579,0.05471875,0.0392114306250953,0.4463055625,0.3505802637348483,0.1885437499999999,0.1573931297473516,0.5865625,0.2582321871881969,123.10425,42.602415188969424,0.0479655224999999,0.1640475553376523,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
ESFJ,SJ,energy as a consul; esfj,19vWt4LqqznZOHJtsQjumb,16,0.617625,0.1567617619191619,0.6545,0.122135989781882,-5.531,1.588823715835083,0.4375,0.51234753829798,0.07530625,0.0552237686598805,0.2324956249999999,0.2469524836608249,0.19971875,0.1850952735530182,0.5086875,0.1888232749601242,121.3428125,32.29569631229265,0.015507066875,0.0619981196805867,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
ESFJ,SJ,esfj,46Pa7S2PLPNdvsDLQKcyRP,24,0.5445,0.1742097686074488,0.5398458333333332,0.2282943637140943,-9.155625,5.4703223083844605,0.875,0.3378319623460881,0.0421041666666666,0.0187066479502938,0.4003614166666667,0.3330985318948651,0.1842291666666666,0.0981622148113349,0.4413333333333333,0.2357145780787445,128.667625,35.80150644488059,0.0607401458333333,0.1987362119470889,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ESFJ,SJ,♉️ ESFJ  ♉️,6QQwyYpSdkRvmgYKITxZHz,50,0.5599600000000001,0.1469170194778158,0.6274400000000001,0.2091640465456407,-7.64498,3.611967085132647,0.68,0.4712120714991611,0.053234,0.0391690194632733,0.3181255199999999,0.3331343455152701,0.1641659999999999,0.0983037724482179,0.508082,0.2386440400107513,123.7224,25.10797460764128,0.046468977,0.1659020497674085,1.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0
ESFJ,SJ,POV: Elijah’s ESFJ Playlist,5v1lQp6AhfMcLyvaEOHeMn,34,0.6027941176470588,0.1173861226147758,0.6094999999999999,0.1977422947968268,-7.011852941176471,2.925709042601602,0.6176470588235294,0.4932702180563816,0.0741147058823529,0.0813074491810874,0.3289771176470588,0.3285963312048059,0.1505647058823529,0.1044164792588792,0.4874058823529412,0.2758001054136266,127.91299999999998,29.991714831690675,0.0549336188235294,0.1900687043371522,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0
ESFJ,SJ,"esfj, by infp >:D",4qdDXPabceqO5aTcPEIhR2,29,0.6692758620689656,0.1089308091508826,0.6763103448275862,0.1656060522203814,-5.412172413793104,1.6041700361639064,0.6206896551724138,0.49380397379124,0.0649137931034482,0.0408320928064636,0.246151724137931,0.2790118066123081,0.1385103448275862,0.0975546635951483,0.6566551724137932,0.2199169122097299,115.42920689655172,23.90867111736916,7.606896551724138e-06,1.8856460829769462e-05,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
ESFJ,SJ,Life & Times of an ESFJ,0HpYgOxkSnFjZRXTwhImW8,50,0.5865102040816326,0.1296990302021343,0.7818979591836736,0.1630566421137604,-5.085632653061224,1.8959285510214328,0.7142857142857143,0.4564354645876384,0.0820918367346938,0.0757189013081022,0.1431046673469388,0.2215871796272325,0.2051530612244898,0.1862547025156242,0.5645204081632653,0.2272471570958881,125.52391836734694,29.494827109905174,0.0122638636734693,0.0456749880584119,2.0,7.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,3.0,1.0,1.0,7.0,2.0,0.0,0.0,4.0,1.0
ESFJ,SJ,esfj: the consul,6VGdnZIsShIgKpYYCFIZWU,49,0.5663877551020408,0.1248595571576539,0.6425510204081633,0.1961809391463751,-6.627959183673469,2.353035742744392,0.6938775510204082,0.4656573146573319,0.0640836734693877,0.0588348335984544,0.2944837142857143,0.2989773463194299,0.1851326530612245,0.1598575751355915,0.5046326530612245,0.2287628588259713,123.85818367346938,26.596506339080094,0.0148379853061224,0.064275169161553,1.0,4.0,3.0,1.0,7.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0
ESFJ,SJ,ESFJ,67rFYnO5YNJsGsLSctQyzZ,50,0.5025799999999999,0.1191231724060505,0.63216,0.1285244930202895,-6.31662,2.549964408635172,0.82,0.3880879344916035,0.0573439999999999,0.0501438834245809,0.218769,0.2000462104701545,0.179116,0.1641803865588464,0.274624,0.1298232056235223,131.87828,27.97253434414347,0.0196716442,0.0847211174780552,2.0,4.0,1.0,3.0,8.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0
ESFJ,SJ,ESFJ | KPOP,2ndIXL3CGNGzvrm2QRgzdT,45,0.6779111111111111,0.1120772505953376,0.7648222222222223,0.1402587363814216,-3.773622222222222,1.30467114088516,0.5111111111111111,0.5055250296034369,0.08454,0.0608899805162781,0.2038673333333333,0.1876378402958984,0.1933333333333333,0.1250575685616246,0.6172444444444444,0.1651741719237819,123.3117111111111,28.50761789227433,1.845422222222222e-05,7.41585324732486e-05,1.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,4.0,2.0
ESFJ,SJ,ESFJ 주인장이 보장하는 주말 아침 상쾌한 팝송모음,7ow2gq61qcRuCiYPorzxFx,16,0.66825,0.12639171913803,0.7597499999999999,0.1134892065352472,-4.448437500000001,1.1314886930500012,0.5625,0.51234753829798,0.07315625,0.0535402523808022,0.099804375,0.1230393806859549,0.17980625,0.1244526333925214,0.6191875,0.1781060428508813,119.13525,33.85724479930403,0.000275373125,0.0006568420149647,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
ESFJ,SJ,main ୨୧,2z9Lh5RQGO3OslVcV9SU39,23,0.548,0.1663558617159994,0.6340869565217392,0.16732464716654,-7.512434782608696,2.2085227853206844,0.6521739130434783,0.4869847535576739,0.0534434782608695,0.0413216301060897,0.2670514086956521,0.3208671416303099,0.1970086956521739,0.139411864999959,0.4824782608695653,0.272290264501492,119.59978260869566,34.40177887440299,0.1250525156521739,0.2914572747012888,1.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ESFJ,SJ,esfj's,57WDZ3JKG5fznIilh4OV6Z,50,0.5977799999999999,0.1443088086185246,0.5476399999999999,0.1692457167938415,-7.44552,2.1818827597153003,0.88,0.328260722659316,0.092556,0.0934983731387441,0.3345061999999999,0.3030601615082863,0.129712,0.0684277591362464,0.4161379999999999,0.1752062491779913,120.29288,34.223124753050485,0.000181421,0.0005483322416097,1.0,7.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,6.0,0.0,3.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
ESFJ,SJ,who i am at the moment,1oEwKEC1fEjnG1wNb6X0Aw,34,0.6144117647058822,0.1309161465715939,0.5910882352941177,0.183791444330014,-8.012264705882354,3.23793653248694,0.6764705882352942,0.4748580799338171,0.0796588235294117,0.057275877399716,0.355785,0.2451775672205388,0.1868999999999999,0.1363510664913675,0.5118823529411765,0.1987031842641686,113.95264705882352,28.94899459695773,0.0312135429411764,0.1398464899502669,0.0,2.0,1.0,3.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ESFJ,SJ,ESFJ,3hKxmZJSD6HrJ4ueUi80id,28,0.5710357142857143,0.0797024476332449,0.6256785714285715,0.1749160758703544,-5.636607142857143,1.7911536596673336,1.0,0.0,0.037375,0.018776692111942,0.1723125,0.1809923469350957,0.1487357142857142,0.0699516881658239,0.384,0.187705048374265,122.20857142857145,32.61071432250969,0.0004641071428571,0.0014606291180524,0.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ESFJ,SJ,ESFJ my beloved ✨,4dfbokVXcsAIWdOOrVrQfh,50,0.6101399999999999,0.1528150823307539,0.6262599999999999,0.1728996181580042,-7.437239999999999,3.127257705650595,0.64,0.4848732213850611,0.066818,0.0752008051682904,0.237639588,0.265644996527131,0.162848,0.101076084173442,0.4251799999999999,0.2028660189205009,124.14298,28.300755051938022,0.1631312706,0.3039659074134469,0.0,3.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,5.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,5.0
ESFJ,SJ,ESFJ starter pack,7u38ULaDFRn8uhDaEqe25M,16,0.6621874999999999,0.088556737932996,0.73625,0.144515973742236,-5.7229375000000005,2.289550799283562,0.375,0.5,0.08886875,0.0889255547728922,0.1052575,0.0922017225074094,0.148425,0.0704797512292242,0.4841875,0.1428767388345632,116.4554375,17.86233946592196,0.0003507437499999,0.0008161275765783,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
ESFJ,SJ,.:+*Youthful*+:.,10lSHJWnukqrWWkr2Vcr23,50,0.6672999999999999,0.106352177759958,0.7186600000000002,0.1369135896118722,-4.53096,1.1936363231054654,0.56,0.5014265364224069,0.0693,0.0535419881008906,0.0738395579999999,0.1342176228309709,0.1592,0.1147900016978653,0.57186,0.2242019871018278,123.3546,22.09008022638585,0.000221468,0.0008630281095287,1.0,2.0,5.0,1.0,2.0,2.0,1.0,5.0,6.0,3.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0
ESFJ,SJ,ESFJ,07qqJqJT9Q8BjCkTvK2AIc,25,0.6102799999999999,0.1281696531945062,0.66448,0.1689931260929469,-6.13212,1.9976111007901407,0.84,0.3741657386773941,0.075892,0.0746514954081073,0.2960428,0.2859007015194844,0.15478,0.0953578741723339,0.549624,0.2474824594457824,126.71236,27.616155114775363,4.724e-05,0.00011568453696,0.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
ESFJ,SJ,ESFJ,6cr4OiwpyU7PfF2AoRS4Ce,30,0.6375,0.1428251281861119,0.6561666666666667,0.1263124433036323,-5.640133333333333,1.765695169015608,0.6333333333333333,0.4901325178535608,0.0816666666666666,0.0816460457193684,0.1854706666666666,0.2180776739657199,0.1457633333333333,0.0917528069037271,0.4783333333333333,0.2592061266481832,112.47276666666669,23.447450079263213,2.6195333333333337e-05,8.124367242133841e-05,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
ESFJ,SJ,esfj ✿,35KbZZJyr6Q7WsUkgRseZd,33,0.5191818181818182,0.1151041524406956,0.6386060606060605,0.1948380640740438,-6.762818181818181,2.589338313818627,0.7878787878787878,0.4151487502672804,0.0538121212121212,0.0317630165992597,0.258094,0.2921859359881135,0.1424939393939394,0.0931317948507447,0.3669121212121213,0.2286789708816375,125.67060606060606,35.34628286586459,0.0158793051515151,0.0879996194608089,0.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,5.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0
ESFJ,SJ,🎀 Isa,62IhGxhnctHWQ0YVfCcMR5,24,0.530625,0.1043746648002948,0.57975,0.182599407113662,-8.272333333333334,2.9354431065656947,0.7916666666666666,0.4148511169990533,0.0420625,0.0223817435793589,0.2902427291666666,0.2935451153472642,0.1650083333333333,0.1103005219612651,0.5013333333333333,0.2108866719491706,128.844375,29.770144397734395,0.17180420625,0.2843189237502946,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0
ESFJ,SJ,esfj/9w1,70Qv4cQnBwNFVPnNlW0sIr,22,0.5371363636363636,0.1809862650549155,0.6124090909090909,0.2305609431036585,-9.32281818181818,3.5333918903911936,0.5454545454545454,0.5096471914376255,0.0645318181818181,0.065992174040806,0.3555845454545454,0.3285026208741904,0.1514181818181818,0.0882513975951043,0.4708636363636364,0.263707864240598,125.61718181818183,30.07047594384196,0.11914594,0.2445502260912773,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
ESFJ,SJ,esfj kpop,5EQmUdey35tUhnBUT34IKH,23,0.7265652173913044,0.0753330943132846,0.8332173913043477,0.1047781016858263,-3.0759130434782604,1.2679684865973413,0.6521739130434783,0.4869847535576739,0.0823347826086956,0.0705069281489134,0.1124565217391304,0.1140216878336866,0.1980217391304347,0.1556664848511999,0.6609565217391304,0.1570936253150474,123.07321739130434,19.342168563098607,0.0001444930434782,0.0005718417789312,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
ESFJ,SJ,ESFJ,0M0yRMidLgPCnmXYF4MxVc,26,0.6584615384615385,0.0881468006313244,0.7246153846153847,0.1555398539083991,-5.888923076923078,2.441996149433114,0.5769230769230769,0.5038314736557788,0.089226923076923,0.088519826288543,0.2121721538461538,0.2212811289030661,0.1713961538461538,0.1623588900695474,0.6451153846153848,0.1820042476258347,122.89965384615384,23.478415728395827,0.0001712565384615,0.0007339845594394,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
ESFJ,SJ,pov: you're dating raph ( ROTTMNT ),3w18OEybTwJvk2aGXBDCXJ,20,0.5606500000000001,0.1299053400304277,0.6930499999999999,0.1602200706922562,-7.060249999999999,2.345152174952451,0.85,0.3663475485325232,0.0505799999999999,0.0367312945592719,0.1539349799999999,0.184172457595359,0.1938899999999999,0.1048086019973149,0.54475,0.2366845279892069,133.23115,31.068741145156444,0.002274087,0.0071565307535845,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
ESFJ,SJ,Fe dom!! - ENFJ and ESFJ,5l2J9ojjALxYdClAYjywby,50,0.51674,0.1664644118367745,0.4853159999999999,0.2222050830256792,-9.18918,3.692488169961567,0.74,0.4430874976934521,0.049066,0.0393077528313825,0.38421346,0.3480605510396266,0.163314,0.110075753155057,0.394962,0.2385784685787629,118.25976,30.35623340053497,0.0447120522,0.1460572658810575,0.0,7.0,1.0,2.0,6.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
ESFJ,SJ,Esfj,16nNHOSN17U8s2TRgtJj4Y,29,0.5396551724137931,0.1551053273152677,0.628793103448276,0.1718744099855524,-6.69951724137931,1.7387380403345425,0.6206896551724138,0.4938039737912401,0.0491137931034482,0.028936886051962,0.2996628275862068,0.2653108843541678,0.2119103448275862,0.1525715250179581,0.4896172413793103,0.2521119196889768,127.35727586206896,27.901537529186644,0.0339493855172413,0.1052715451389671,2.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0
ESFJ,SJ,esfj ☕️,79rxRT5PTLIYJpTyMnLNEE,11,0.5511818181818182,0.1301582253888075,0.4472727272727272,0.2749796686699186,-10.190909090909091,3.845307593796508,0.9090909090909092,0.3015113445777636,0.0333272727272727,0.0039615882948865,0.6297272727272727,0.3163966153134672,0.1405181818181818,0.0511678574533235,0.4058181818181818,0.2019296006938151,118.92027272727272,22.081123844093213,0.1259028454545454,0.2430146773411201,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ESFJ,SJ,esfj rocks,3TBMzSwZ37nfwB3zV8Yp3w,27,0.6568148148148147,0.1361209973733881,0.6847407407407405,0.1261999611704782,-6.693703703703704,1.6896152910970097,0.4444444444444444,0.5063696835418333,0.0623666666666666,0.0507612208133486,0.119938237037037,0.1349595824895853,0.1534148148148148,0.0998830882108743,0.5556666666666666,0.223968060909792,121.3074074074074,30.068267720509787,0.0849725707407407,0.2110470813041022,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
ESFJ,SJ,Josh's Mix,6v9SREHme4ngFh69G9nEc3,50,0.6200000000000001,0.0898969932075322,0.81014,0.1019613792430391,-5.24774,1.7937365152447693,0.56,0.5014265364224069,0.06276,0.0376733706634123,0.071302958,0.0924278570993065,0.211148,0.126159991135325,0.5451400000000001,0.2257413193575915,126.31651999999998,13.487516458335744,0.0292523341999999,0.1216849975523081,2.0,5.0,5.0,0.0,7.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0
ESFJ,SJ,ESFJ songs for your ESFJ characters,22rtob75w31WLyxRUuTbFX,19,0.6376842105263159,0.1557730017370643,0.6124736842105264,0.1633555659770199,-6.770842105263159,2.3506538159782484,0.631578947368421,0.4955946277833521,0.0773526315789473,0.0459596123233462,0.3633826315789474,0.3360538384419659,0.1448631578947368,0.0951697910200869,0.5887894736842106,0.226593022092073,126.50968421052632,27.85220774224117,0.0139317,0.0568063172824776,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
ESFJ,SJ,esfj,6CotAWNUEw2UmYyK9sv3Pv,12,0.5880833333333333,0.1415514415541593,0.6246666666666667,0.1744906005977677,-7.346166666666665,3.070856345869943,0.6666666666666666,0.4923659639173309,0.0631416666666666,0.0438534845372703,0.2882075833333333,0.3587138679670769,0.2363333333333333,0.2342764192275027,0.6443333333333333,0.1909870692116631,141.58091666666664,30.39725947712552,0.09950318,0.2725368043100368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ESFJ,SJ,peak esfj behaviour,24WCUtRtXmIeKbYiyc1Oyn,50,0.6790600000000001,0.1119437559214265,0.8398399999999999,0.0813165545311428,-4.523300000000001,1.9033648212723544,0.56,0.5014265364224069,0.0914499999999999,0.0641954771437543,0.0954165999999999,0.1246632441879697,0.222472,0.1830628530849223,0.74252,0.1589564489193855,119.23846,23.27413485992464,0.0295570884,0.1454823617732909,0.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0
