mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_EbMajor_count,Aminor_count,A#/BbMajor_count
ISTP,SP,istp<33,2AuZrRinHETn7Xu151eXaz,50,0.5391999999999999,0.1443138586412211,0.661594,0.2208432285489378,-6.953099999999999,4.320384224457215,0.72,0.4535573676110727,0.1050099999999999,0.1474087282465502,0.181058858,0.2817343461305276,0.191574,0.1664854664368451,0.38818,0.2288626439502925,128.42276,32.673194037227,0.1344952998,0.2948799539070897,1.0,5.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0
ISTP,SP,istp🫠,7rnnHa8gd77jc0btIusNly,25,0.71012,0.1088712236237534,0.7708000000000002,0.1430929185296509,-4.5060400000000005,2.0338172746504704,0.44,0.5066228051190221,0.097204,0.0719850996155917,0.0774579999999999,0.1240871514971097,0.201328,0.1743932183314477,0.50176,0.1832776309318734,117.2784,20.03824563179122,0.0052355088,0.0259927352250254,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0
ISTP,SP,ISTP kpop songs 🔨,0KGzVlHkhcbDgAmV3BJ3i2,12,0.66975,0.1319105240821837,0.7978333333333333,0.0920610798559436,-3.718416666666666,1.036325541896888,0.5,0.5222329678670935,0.1089833333333333,0.0590935749981383,0.0488508333333333,0.0409780263641011,0.1717499999999999,0.1511329787727592,0.5208333333333334,0.225720999680955,120.07874999999996,29.01884531919027,1.85775e-05,4.746220355092135e-05,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
ISTP,SP,istp 8w7,2eOwEl6wcrkK8yAgLG7TH6,50,0.5171199999999999,0.15943799767320466,0.6593800000000001,0.2134888889715006,-7.78098,3.818327198057884,0.62,0.4903143514780145,0.08404600000000001,0.09449409053977277,0.177942174,0.2457671025630166,0.18614799999999995,0.1336117605113366,0.37428199999999995,0.2046723550817107,118.49936,32.0724891690746,0.19082877359999997,0.3013814683485635,1.0,3.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0
ISTP,SP,istp playlist,5N3LFrQk8MFEcB5BDFvkm5,20,0.63185,0.1493721156955622,0.6460000000000001,0.1771576758293672,-6.551699999999999,2.4392366169939748,0.45,0.5104177855340405,0.08684,0.0905644138314359,0.17415425,0.1772588674292562,0.177235,0.14082105208571025,0.5039,0.23263024648344283,115.4401,25.606890059431066,0.0334497895,0.0568549623776922,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0
ISTP,SP,ISTP,3hUsk3yP43QyOGSgNiyoiZ,12,0.6879166666666667,0.14354375850611062,0.6046666666666667,0.1466643250501779,-6.773250000000001,2.136977607616548,0.5833333333333334,0.5149286505444373,0.16228333333333333,0.13789995605071045,0.19889875,0.1812793919005713,0.2248416666666667,0.1762370070431155,0.48116666666666674,0.24738554133296894,112.54066666666667,24.498789284865534,0.09078794999999999,0.23619909335135245,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ISTP,SP,istp,2gBNA27ebeOssu8DacwUxh,50,0.67908,0.1524063901386751,0.6939399999999999,0.1725227473910236,-6.623279999999999,2.8423822003842525,0.72,0.4535573676110727,0.196732,0.14930419357944424,0.13814258599999998,0.17096993551842346,0.265564,0.2080512424713622,0.322128,0.2369170009147697,130.13998,26.34129643694827,0.19527562560000003,0.3099310540995339,3.0,6.0,2.0,9.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0
ISTP,SP,ISTP,2VxAAvYVkFNHWA7m2klKGZ,19,0.6865789473684212,0.1403294994684034,0.6937368421052632,0.17615329249304523,-6.385526315789474,2.9891839162855334,0.47368421052631576,0.5129891760425771,0.12284210526315792,0.12919515090568942,0.1343673684210526,0.19550194761297862,0.26676315789473687,0.2010076261973005,0.5746842105263158,0.19630391761290816,109.11957894736844,26.183447483977332,0.03639085315789473,0.08077742577596872,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0
ISTP,SP,istp,0rNiDLaA80C1SkXpJhLz2n,50,0.58944,0.14556156702893233,0.69882,0.14761072495739927,-5.893599999999999,2.7418374592709225,0.48,0.5046720495044484,0.071686,0.08044865268211364,0.08417988000000001,0.13986547030113164,0.19623000000000002,0.1190365185777123,0.44294399999999995,0.23013847398504073,120.04384000000002,24.98440267435437,0.045644502200000006,0.13649621586947894,1.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,5.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,6.0,4.0
ISTP,SP,𝕀𝕤𝕥𝕡,5Xqf0WeFGFPYNAVKRyWB7E,50,0.5843799999999999,0.18702055873019713,0.70954,0.20441526461632767,-6.7892600000000005,2.738125455974043,0.54,0.5034574339058886,0.09927199999999999,0.08493443098853926,0.13805562000000002,0.24263014302282798,0.184052,0.15082612673579618,0.54674,0.2137796700973663,121.69630000000001,28.37654414552373,0.06377294580000001,0.1608516127848126,0.0,2.0,1.0,4.0,1.0,4.0,0.0,11.0,4.0,2.0,0.0,3.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0
ISTP,SP,istp shits,3zLf2Hpm65XhHDzA31HA7e,18,0.5385,0.09784636817330464,0.8774444444444445,0.14096316674608642,-3.6958888888888897,2.269782832029347,0.5,0.5144957554275266,0.1019,0.056955854938405645,0.031262,0.04595252912837462,0.2193166666666667,0.09973641880122885,0.5064444444444445,0.19362948919254866,132.81266666666667,33.97767149173115,0.00011796611111111112,0.000381365769094354,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ISTP,SP,istp,4Wj3ujsa7KUSfFt38EIPuN,50,0.58906,0.14253841730622405,0.53196,0.19754482415649469,-9.04942,3.257255004898876,0.62,0.49031435147801455,0.048297999999999994,0.03903376607345942,0.37047093059999997,0.32634087766491365,0.17512199999999997,0.11108634679787595,0.46918,0.21833953057622182,116.21273999999998,31.506955249504603,0.20235197700000002,0.3125236316256901,1.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,2.0,4.0,1.0
ISTP,SP,Hu Tao Kinnies get y’all’s juice,7eQEb8z30qEexZaFFgLbpH,50,0.5395800000000001,0.15335048425227796,0.63394,0.19703821342831043,-7.654979999999999,3.417411901078454,0.72,0.4535573676110727,0.060752,0.06492344075281034,0.226402832,0.27083068493378865,0.18574,0.13534219216338944,0.48921,0.2588709411727656,121.42685999999999,32.47621739686707,0.1371289868,0.2771575165392794,1.0,4.0,1.0,2.0,0.0,4.0,0.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,8.0,2.0,3.0,2.0,1.0,2.0,1.0
ISTP,SP,EDM ISTP,2ujWMvDowmgAqzri9CcV6O,50,0.6203400000000001,0.11425224688542168,0.86012,0.10612730899389522,-3.9104800000000006,1.5159634269456288,0.5,0.5050762722761054,0.08314599999999998,0.06716826938551342,0.0309369,0.04767275918227326,0.21439399999999995,0.18409997772949346,0.344374,0.19614038996471428,129.96298,13.654691197294406,0.1473511546,0.27123945308038766,1.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,5.0,3.0,0.0,1.0,1.0
ISTP,SP,"i’m an istp, fear me",1SFWxrlCjZ4DciRA6m3gow,50,0.6695599999999999,0.10827726314552706,0.6962,0.15120941013801265,-5.7641599999999995,1.767653978051827,0.44,0.5014265364224069,0.08206000000000001,0.07842720269427553,0.135174223,0.15997537627837885,0.17706400000000003,0.1685224708083374,0.6112400000000001,0.1858052041185903,121.46158,28.51818633218359,0.0553348886,0.13464217405883497,1.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,0.0
ISTP,SP,istp.♡,4xM8op5JE2t1sIdnpa0NTz,33,0.600969696969697,0.15253452167634154,0.7351818181818182,0.18270356019818254,-5.326666666666667,2.49857365143929,0.3939393939393939,0.49619766344887317,0.0900030303030303,0.07874547798464558,0.11520733333333333,0.13794933799761114,0.2014606060606061,0.17641786853128347,0.47778787878787876,0.1815259550270563,110.73136363636364,19.30850251964497,0.026887567878787873,0.08080423497847418,2.0,2.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0
ISTP,SP,Lonely War,5PSPUkfPHn5YCmX9VEZMwn,50,0.4639800000000001,0.17197442738229823,0.7864399999999999,0.13058614484121123,-6.3684,2.419436761913392,0.52,0.5046720495044485,0.071408,0.07589682534835818,0.04890000119999999,0.12180668457426413,0.211328,0.20900067184737248,0.39141,0.19863127797966948,129.00906,30.691218554890934,0.07659755559999999,0.16950382594703317,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0
ISTP,SP,pov: you're an istp,6MZ1dxK2KItacVgsOaHJSu,50,0.6291,0.13313431149767208,0.7135120000000001,0.19739424204326916,-6.096160000000001,3.5389628156583175,0.54,0.5034574339058886,0.10430999999999999,0.10673776802261221,0.12000277200000001,0.1913040302787292,0.23504799999999995,0.1844522815787103,0.52698,0.22293867464632788,123.8986,27.346387901609717,0.0755285714,0.20003990566969002,1.0,9.0,0.0,4.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,4.0,0.0
ISTP,SP,ISTP,5WxHPOsFjFNazbU0mqc7Vc,50,0.55924,0.15060660472819615,0.68966,0.17301228103159355,-6.99204,3.088071321741657,0.58,0.49856938190328975,0.053096,0.032879017314874796,0.16136346000000004,0.25407822725263896,0.19151799999999997,0.1375520957933497,0.44701599999999997,0.20875807730676274,123.24554,30.173093744775667,0.1656057806,0.28946146890243546,1.0,4.0,3.0,4.0,0.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,5.0,5.0,4.0,0.0,1.0,2.0
ISTP,SP,max goof kinnie. ,6kDPbbWNgPeKjixBtMY9A1,50,0.55092,0.1330542071518835,0.69792,0.17041651735602126,-6.6935400000000005,2.52487830549336,0.54,0.5034574339058886,0.07725,0.06819123544735595,0.11793451800000002,0.1657963495594787,0.18785600000000002,0.16941474426834935,0.5078879999999999,0.23075784342474867,123.78285999999999,30.207211694013385,0.0769641264,0.2178596186232146,1.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0,4.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0
ISTP,SP,ISTP,6u9hNf23MldMkcfOB0Ny99,9,0.6625555555555555,0.15752230882569546,0.6515555555555557,0.17549081963959762,-6.427,1.73070614201256,0.4444444444444444,0.5270462766947299,0.054877777777777775,0.03255717193560344,0.19548444444444446,0.18002296430671777,0.19055555555555556,0.15896205609445851,0.5892222222222222,0.25086389625540867,107.12655555555554,17.294497001294303,0.03900462222222222,0.05520873303893547,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ISTP,SP,walne magika,21lL7vYGxjQ4Szsv3FK2El,15,0.6058666666666668,0.14195012537943774,0.6852666666666667,0.10983134256451485,-7.382999999999999,2.429932421164953,0.7333333333333333,0.45773770821706344,0.16606666666666667,0.1320589082118099,0.41578000000000004,0.19245596230974873,0.2021933333333334,0.21604898077805898,0.6352666666666666,0.1650387256142659,121.11906666666667,35.857278656335524,0.48747464599999996,0.3979686857603342,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
