mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,Gminor_count,A#/BbMajor_count,F#/GbMajor_count,Bminor_count
INFP,NF,INFP 🍂,3qS0J7B7nbIrOrAD8IjZYx,50,0.50726,0.1381798310691025,0.47814,0.1910348840886802,-8.906699999999999,2.8796626946039834,0.6,0.4948716593053935,0.058716,0.0478509307695284,0.519086,0.3261814544522287,0.146392,0.079525092535986,0.309222,0.1790117876520073,108.71444,26.86789657364798,0.0363323948,0.1161051676210496,2.0,5.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
INFP,NF,INFP,6J0rfdpAQOpxKEXkgoeqMH,50,0.64314,0.1098811992980767,0.73478,0.1796141317561917,-4.2093,2.2284618768860947,0.8,0.4040610178208843,0.0647539999999999,0.0346638740960519,0.1818792,0.2150994279429579,0.187244,0.1283030407643862,0.520194,0.2176662661797943,124.39551999999998,26.048280772317188,6.0538e-05,0.0002757219533352,0.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,2.0,6.0,2.0
INFP,NF,infp playlist T^T,7loRpxosCT04yvC0kMxIwd,50,0.5335599999999999,0.1489915981742951,0.5016660000000001,0.2162614664743413,-8.92562,3.8421622520425145,0.68,0.4712120714991611,0.074012,0.0824166756457077,0.446017872,0.3588424850561998,0.189726,0.1089925157700176,0.3876379999999998,0.2080449940444104,126.0439,33.78380936293935,0.2330313364,0.3262638856592842,1.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0
INFP,NF,infp musics,7bMfCG4JsIA3w1bjVtyl2B,50,0.5564399999999999,0.1567221849812786,0.563084,0.2140463657190913,-8.30216,3.6965266287062897,0.64,0.4848732213850611,0.062384,0.0523835476586506,0.36425526,0.3394723979000841,0.1625,0.1241547865384503,0.420632,0.2653217641787774,131.71442,29.48556944668884,0.0963169114,0.208225889809491,1.0,6.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,6.0,2.0,3.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0
INFP,NF,infp,2X48GbZX7rcGxoFPT1gZed,50,0.58182,0.1218581795300067,0.605802,0.1973575874975602,-5.91748,3.14178965793286,0.6,0.4948716593053936,0.0523639999999999,0.0303029651677716,0.359158,0.3009649119829385,0.1577739999999999,0.1125758461968586,0.4422,0.1863102525468784,119.51099999999998,31.70020932397251,0.0101824868,0.0689757822028976,3.0,6.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,6.0,1.0,3.0,0.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
INFP,NF,The infp ,2CJ01lVbll5Nz2I6iUkVaZ,50,0.62384,0.1353322985115089,0.6361800000000001,0.1719584299551873,-7.613480000000002,3.221268587981817,0.76,0.4314191105868999,0.055342,0.0505696492423053,0.3003034,0.2767016167658894,0.185888,0.1139918680236016,0.565104,0.2503289957358565,122.15684000000002,29.13290669088122,0.1277242856,0.2828308680619202,2.0,8.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,5.0,3.0,5.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0
INFP,NF,INFPs only !!,6ZtyH0OE7e9rF5NhA5hs1u,50,0.51022,0.1547047602924449,0.6845399999999999,0.1851455257744181,-7.223380000000001,2.715135565375576,0.62,0.4903143514780145,0.04931,0.026257323565366,0.1470610259999999,0.2034255421368791,0.18341,0.1381607452593255,0.4941279999999999,0.2391577287063916,124.70837999999998,27.054057045252105,0.141122749,0.2447641580004689,1.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,5.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
INFP,NF,infp,6tBl3AaP3a4L9iLcD3L9k7,50,0.6977600000000002,0.0871097267232306,0.8125999999999999,0.10554619841567,-3.67272,1.5522643899563409,0.42,0.4985693819032897,0.097006,0.0677965576454397,0.098818,0.1028137474528874,0.19413,0.114015962452095,0.63078,0.1605573570346721,116.12322,27.0219308335104,7.803939999999999e-05,0.0004639649789185,0.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
INFP,NF,Infp playlist ,4VKHXhGuqncRWdNBeDE7Vp,50,0.62168,0.1589774005245746,0.6191,0.193659837480726,-7.03594,3.1625343583517163,0.64,0.4848732213850611,0.072892,0.0531659198804524,0.234353764,0.2593216427646804,0.175536,0.1436504796727253,0.53481,0.2180050067296246,125.59018,30.595837912683216,0.0231193663999999,0.0783912355555072,0.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0
INFP,NF,An Infps everyday playlist,5tRQkpLyI8W59vGJMbeI7v,50,0.6005400000000001,0.131475800520282,0.67804,0.1640578494287417,-7.172840000000001,3.06926550649952,0.76,0.4314191105869001,0.1071319999999999,0.1094702614355858,0.2448716762,0.2689940908297412,0.168748,0.1161088304399043,0.54118,0.1888552723054112,131.70427999999998,28.84657881249189,0.0385845824,0.1548908865325355,1.0,8.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,8.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0
INFP,NF,INFP 5w4,0qhkhMxdTmJkVsr6yty3e0,50,0.40794,0.1853283098961936,0.422912,0.2201471489708645,-12.01084,5.625068563246542,0.54,0.5034574339058886,0.047964,0.0344109958695573,0.45402912,0.339737763102039,0.141016,0.1097642842919428,0.2430159999999999,0.1972056798039518,105.27196,32.34221173949687,0.2914230724,0.3923857203904231,3.0,6.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0
INFP,NF,🌈🌸Infp 🌸🕊️,1YVbXRRs6cglBnPJGi6jOX,50,0.55974,0.1345982396706917,0.5902200000000001,0.2543870014969558,-8.62268,4.122939368747418,0.7,0.4629100498862756,0.04974,0.029790486085737,0.34209543,0.3391590806238759,0.155746,0.1330026794420906,0.50688,0.2425171266832383,121.40192,25.0085624470288,0.0797524571999999,0.2045369391879129,0.0,4.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0
INFP,NF,infp !,34DEb93c3Ttm2s8Um6icJl,27,0.517074074074074,0.1392360822836042,0.4893333333333333,0.2415767118169872,-10.274111111111113,4.445840842278521,0.6666666666666666,0.4803844614152613,0.0416407407407407,0.0232223741458245,0.4271274037037037,0.3340692088579856,0.1513629629629629,0.1307003535636091,0.4132592592592593,0.2427166110433179,114.95755555555556,27.342229630728497,0.2752156337037036,0.3209429316296815,1.0,3.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
INFP,NF,INFP-T (NEW),4lRPsMiBOGyMBOGkcIXxOZ,50,0.6030400000000001,0.1591817033891696,0.7047,0.2018272902806773,-6.534380000000001,2.7439495807380747,0.54,0.5034574339058886,0.084914,0.091770632468527,0.14651005,0.2284434735673605,0.195048,0.1410198628938925,0.54676,0.2084973997782363,120.50204000000002,26.380534011521856,0.1128525752,0.2738937201352018,0.0,1.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0
INFP,NF,Infp vibes,1FqZxBB3YhL1RS1nv4BtC8,50,0.53962,0.1276287489205328,0.5447276,0.2398130350966888,-7.776459999999999,3.5164306532595915,0.56,0.5014265364224069,0.058558,0.0479389964817106,0.324829162,0.3178329765511072,0.169456,0.1056804118702289,0.339358,0.1838355055422079,112.65566,29.13437697530502,0.0188255061999999,0.1157872261816748,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0
INFP,NF,INFP-T (NEW),4lRPsMiBOGyMBOGkcIXxOZ,50,0.6030400000000001,0.1591817033891696,0.7047,0.2018272902806773,-6.534380000000001,2.7439495807380747,0.54,0.5034574339058886,0.084914,0.091770632468527,0.14651005,0.2284434735673605,0.195048,0.1410198628938925,0.54676,0.2084973997782363,120.50204000000002,26.380534011521856,0.1128525752,0.2738937201352018,0.0,1.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0
INFP,NF,INFP-T,1XFeKuX32MmINvcOKaKtEY,50,0.64742,0.1056781965425687,0.66154,0.2010280932748313,-6.19144,3.291360342546801,0.6,0.4948716593053935,0.06638,0.0419986685891982,0.295149,0.2782299434600006,0.142676,0.0778495817036197,0.514972,0.2161253161043946,116.23948,25.414271305095085,0.0291009446,0.144701709811902,2.0,4.0,3.0,6.0,9.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0
INFP,NF,infp kpop🎧🎶,3fterts2ZtmC9GfCIm9NGM,48,0.7222500000000002,0.1166377370413523,0.7377083333333333,0.1399461839321213,-4.405083333333334,1.4732120188493811,0.5,0.5052911526399113,0.0871624999999999,0.0661981442980891,0.1754208333333333,0.1719300947358737,0.1892,0.1804989019828688,0.6268541666666666,0.1893798377890131,117.17835416666668,22.47407847777276,8.718437499999999e-05,0.000406663425451,3.0,3.0,2.0,8.0,4.0,0.0,4.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
INFP,NF,"infp,",0evOf9xWImP0bXgIpydmM6,50,0.4821,0.140064015976369,0.5813400000000001,0.1642276431527597,-7.91348,2.4762929687213457,0.6,0.4948716593053935,0.0344379999999999,0.0121390731919361,0.22017986,0.2574700977101177,0.197074,0.1698845680250599,0.410236,0.2293247512474261,111.0848,27.50107234940752,0.1043219954,0.2367733158377277,2.0,6.0,2.0,1.0,4.0,1.0,5.0,4.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
INFP,NF,INFP,6lPHMRsbyIuu9oZ3Khlasu,50,0.71154,0.0928310314935866,0.82538,0.1192921110346448,-3.38896,1.563268801360189,0.64,0.484873221385061,0.093372,0.0612925472048367,0.1159968,0.1194603567654584,0.200624,0.1333025170238655,0.6170599999999999,0.1621422164870917,124.24244,22.48985331860225,0.000189992,0.00062342829032,0.0,3.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,5.0,2.0
INFP,NF,☁️Infp☀️,3AsN2pvrnrtLGuBVaUKd1R,50,0.5690000000000001,0.1425546798063602,0.54852,0.1771044013557874,-7.6433,2.65428174880528,0.74,0.443087497693452,0.0678879999999999,0.0744385944443952,0.34446882,0.2724593903599842,0.177026,0.109564525411154,0.4337399999999999,0.2051294076371085,125.68384,32.20834273300213,0.0097352724,0.0455084640560082,2.0,5.0,0.0,7.0,1.0,1.0,2.0,2.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0
INFP,NF,Infp,0sO2g49LnWurK1yy446AL7,50,0.53626,0.1385456249907647,0.5476000000000001,0.2147531093120275,-8.411100000000001,4.268762222022124,0.66,0.4785181206984066,0.0594699999999999,0.0479584269371474,0.3536938599999999,0.3204075224888919,0.1929059999999999,0.1777636660953904,0.4307939999999999,0.2137476753997,123.26278,34.75740481451986,0.0471817386,0.1569855227167197,0.0,10.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0
INFP,NF,INFP,0H0IAGgIbpbfCvy1OhczwC,39,0.5995128205128205,0.113863693163285,0.682897435897436,0.1833071616701544,-5.1197948717948725,1.7921786385861729,0.717948717948718,0.455880752454893,0.0610615384615384,0.04468299226295,0.2812466666666667,0.2399236415337326,0.1668256410256409,0.1270803324837621,0.459225641025641,0.1985336518179816,122.26335897435897,27.220030143731307,0.0270687728205128,0.1300359202823497,0.0,5.0,0.0,5.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
INFP,NF,INFP,2NY1S72B0AWv5wLuIQVmsR,45,0.4410444444444444,0.114933766609603,0.4792888888888888,0.2565602226150477,-10.09471111111111,5.51541271274591,0.7555555555555555,0.4346134936801765,0.0430244444444444,0.0296708776378114,0.4527784488888889,0.3867619365142181,0.15696,0.0966140550663496,0.2478777777777778,0.1600799259019308,119.0232,29.390027062841327,0.2092806686666667,0.3171353807002293,1.0,8.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0
INFP,NF,Infp,0HCJf7V5YbR8lrbPZtDwnu,50,0.6129,0.1170932386203927,0.6727199999999999,0.1950746628387004,-6.714440000000001,2.4239689763623926,0.74,0.4430874976934519,0.073612,0.0490019934621572,0.2089998,0.2841924260992246,0.146512,0.0938110751044081,0.5500600000000001,0.2144040063972305,123.42893999999998,31.077886072102977,0.00389457,0.0230042454789291,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,0.0,7.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0
INFP,NF,INFP,1Ev4ZlNCgGOjrPbN6nvgVo,50,0.5976,0.1660805066643209,0.511604,0.218096636472955,-9.5286,4.131221591337687,0.6,0.4948716593053935,0.079014,0.09031175033726,0.40969,0.3149532321939049,0.1620039999999999,0.099918842495869,0.514166,0.2426791066828954,121.43074,34.32847672527809,0.0434705256,0.1582907699033581,3.0,9.0,3.0,4.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
INFP,NF,ɪɴꜰᴘ-ᴛ,3tO77UPsx0Wmw0oDPZt1Be,50,0.42776,0.1466189786417815,0.338352,0.2256879453346761,-12.253439999999998,5.281891610599603,0.46,0.5034574339058886,0.0376839999999999,0.0110904879265512,0.6544338,0.3388838808102569,0.144304,0.0878949116495235,0.237748,0.1808666339644564,112.78814,28.577074333629675,0.135749406,0.2461552169652671,2.0,6.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0
INFP,NF,INFP,1FthYdcAhquOCAxBQiRYz0,50,0.51574,0.1520112522687926,0.392502,0.2675055028920919,-11.90948,7.411073262878671,0.56,0.5014265364224069,0.044184,0.0200244377230035,0.5361287,0.379864424763397,0.14779,0.0855278120417742,0.3109239999999999,0.2483197753720318,113.43464,23.042807318837287,0.2925137218,0.3850125680643504,0.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,4.0,2.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0
INFP,NF,INFP,4SUMv2k79sReGRsGi1MiaQ,50,0.6639,0.0789068813118814,0.70954,0.1558019687596654,-4.7241800000000005,1.5536233579498429,0.46,0.5034574339058886,0.0567,0.0283769668022845,0.2110119999999999,0.2208644550628373,0.14632,0.101193482084206,0.5271600000000001,0.1723594203863495,119.03822000000002,24.805861863425488,0.0026698692,0.0175354186749954,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,4.0,6.0
INFP,NF,Infp,3p8Uyx6zn5ITUN7arJU4p6,23,0.5958260869565216,0.1448794646888838,0.5027826086956522,0.1369578423927793,-7.599173913043479,2.117558921626802,0.5652173913043478,0.5068698018697018,0.1000739130434782,0.1642295932179628,0.473195652173913,0.2284386778233749,0.1329043478260869,0.0686847573288867,0.3450173913043478,0.1925181754162776,118.66343478260868,28.311722990864805,0.0002106052173913,0.0008029034707568,3.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
INFP,NF,INFP KİŞİSİ,41h0u0PDlxAhl9EI0OGxtY,50,0.53496,0.0989019221455358,0.68878,0.1624772875807318,-7.448699999999999,2.9497856459652887,0.18,0.3880879344916036,0.040386,0.0201210115581311,0.14670398,0.1740259746569037,0.17531,0.0912497274248095,0.4812580000000001,0.1930309270874615,128.74218000000002,32.113573862020225,0.025356299,0.0998550780574402,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,8.0,5.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,7.0
INFP,NF,infp,5XiPYQ0y2pgY0VP5In3ZyJ,50,0.47586,0.1608204741255266,0.359186,0.2207000235891353,-11.6831,5.109869638698211,0.58,0.4985693819032897,0.04064,0.0186374321608697,0.5685958,0.365977947155903,0.13709,0.0893466266508006,0.320274,0.1959333183217479,120.21009999999998,37.589065557957255,0.0961283758,0.2162177941068788,2.0,9.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0
INFP,NF,INFP,1loSnddCwigbSuibnAuxJi,50,0.4197199999999999,0.1263571291286433,0.239334,0.1491890262556265,-13.098219999999996,3.738912410292161,0.86,0.3505098327538655,0.0408139999999999,0.013723717143868,0.7601012,0.2577132212334683,0.142576,0.0881950680281487,0.21101,0.1603185518311105,118.24616,34.87216887805506,0.1299994324,0.2683322865459185,0.0,8.0,0.0,6.0,4.0,4.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0
INFP,NF,infp,1ncAmftHPDvH4XyTn5Cxu8,50,0.54728,0.1612848968725332,0.65484,0.1571045875478225,-6.808960000000001,2.4599875058584324,0.48,0.5046720495044485,0.089286,0.0775295019818328,0.2316969706,0.2521205710465399,0.1819339999999999,0.1012122836983168,0.4768200000000001,0.2253438814300472,116.62900000000002,29.99342685132385,0.0636654426,0.1965185646333967,2.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
INFP,NF,im infp,3O29kU2iOQo921MqEwDybR,50,0.55428,0.1287192864099143,0.52608,0.1815947315607263,-8.142520000000001,3.676211588367701,0.74,0.4430874976934522,0.0453139999999999,0.0265655677868314,0.41048596,0.3313389680843199,0.166476,0.1191598370223108,0.378972,0.1932352780146206,126.07478,30.17113072518706,0.0307463296,0.1429937878397247,3.0,5.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,4.0,1.0
INFP,NF,INFP ,7JHjMU8x0tD96xv2F0RGx9,50,0.56156,0.1361693363546481,0.5828599999999999,0.1768462966902649,-7.00118,2.4976733883143885,0.72,0.4535573676110727,0.07156,0.0500006734648522,0.31393884,0.2882718084461798,0.174024,0.1035857833599076,0.4044419999999999,0.1963105142266159,113.119,26.391699761980668,0.0047511448,0.0142627814804164,3.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0
INFP,NF,Infp-t,74MLRDL4RetJmYrjhDNPun,50,0.5515000000000001,0.1353766099834541,0.585972,0.2378660539214523,-8.13768,4.225328213021458,0.7,0.4629100498862757,0.066554,0.0680178194239103,0.3496802705999999,0.36218914896547,0.175686,0.136626946291942,0.430828,0.2359687423436954,116.07774,30.11156275491635,0.0995741344,0.2503599237661044,0.0,6.0,0.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0
INFP,NF,infp,09z4kw819ERJcrmnIcshVM,50,0.5358,0.1216735344254938,0.42386,0.2354984301693854,-9.41196,3.729863891810071,0.86,0.3505098327538654,0.03945,0.021116433778226,0.6102270000000001,0.3463786195872125,0.15297,0.0917850400197579,0.3647220000000001,0.1797438509521314,111.73998,27.998952129437463,0.058762696,0.1520775510906245,0.0,5.0,0.0,3.0,7.0,2.0,1.0,4.0,2.0,0.0,1.0,4.0,0.0,7.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0
INFP,NF,Infp soul 💚🥺,4jpUqwnmXwKC6aEMfaxBh2,50,0.4304,0.1913511570545693,0.3613128,0.2352431246651091,-12.84682,6.593896546111133,0.72,0.4535573676110727,0.049804,0.033341320566871,0.6493338299999999,0.314078677531888,0.185716,0.1627189969968887,0.313932,0.2227059307880309,125.6826,37.30834869362215,0.359903062,0.4217997878807816,2.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0
INFP,NF,INFP-T,5l9x8t1lGJ341DhP7j2OPF,50,0.54466,0.1323422603613487,0.4847000000000001,0.2011189362805309,-8.0991,2.903391031120651,0.86,0.3505098327538656,0.0521899999999999,0.0390494309974484,0.4334982,0.3039374783297192,0.151168,0.1136505392752318,0.353946,0.1734462702312818,122.1629,27.55462683933684,0.0295731702,0.1271620337366715,1.0,6.0,2.0,4.0,2.0,2.0,0.0,5.0,0.0,4.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0
INFP,NF,INFP,2tlIGZEe34epaGzmQ939gF,50,0.59766,0.1676139405336694,0.50825,0.214496854313074,-9.42616,3.825300641032769,0.72,0.4535573676110727,0.054934,0.053779449872339,0.33616324,0.3287318774779625,0.15182,0.1371200382801842,0.5273559999999999,0.2321404616667614,115.82228,26.23397470957951,0.0088397581999999,0.0500420033758568,1.0,12.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0
INFP,NF,INFP,043koEB5GxsJLzfsX7ND4o,14,0.5749285714285716,0.1222207739396931,0.6523571428571427,0.2108840757539397,-5.600285714285714,1.802258259840924,0.7142857142857143,0.4688072309384954,0.0855642857142857,0.0687660986146612,0.3296149999999999,0.3385222604826863,0.1313071428571428,0.0698245324343123,0.4921428571428571,0.1688435129583955,125.70585714285716,39.25205850918893,4.691428571428571e-06,1.590408745581455e-05,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
INFP,NF,LoFi for INFPs 💕,1AKkp3rPeE4bNXNpWfGHDw,45,0.6635555555555557,0.1095529252660258,0.2695342222222223,0.1395412417122116,-14.558555555555555,5.872993005566612,0.6,0.4954336943068623,0.07118,0.0637669606671611,0.74926,0.2269744402910921,0.15222,0.134932098411824,0.2787688888888889,0.1709198653572409,104.40482222222224,32.916747125609376,0.8149555555555555,0.1922135360330885,1.0,4.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0
INFP,NF,INFP playlist ,3RzW7m7Yd0sgfUxtMsiqps,13,0.5328461538461539,0.1636779592949959,0.5978461538461539,0.222135786608794,-7.150923076923078,3.5634015692298484,0.6923076923076923,0.4803844614152613,0.0574230769230769,0.0402509452031078,0.3356348461538462,0.3137620671017679,0.1285615384615384,0.1214563744619272,0.3389,0.2509890037431919,129.51653846153846,34.388491547840495,0.0822773923076923,0.2107216255925702,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
INFP,NF,infp vibes✨,47IqwOw2lvndCCJgGdLjRB,50,0.65164,0.1266092752187949,0.67542,0.1920942678871549,-5.60458,2.303267679553002,0.72,0.4535573676110727,0.080106,0.0782544630271875,0.3109628,0.2772342174013201,0.1753259999999999,0.111806014240774,0.5805,0.2078833316835112,119.82282,27.76774968408422,0.000148063,0.0008210170155964,0.0,3.0,3.0,7.0,4.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0
INFP,NF,INFP,4cHokQIF155pQpM0AGDpKp,46,0.7162826086956521,0.1039253285443133,0.7987608695652174,0.1264078381505424,-4.505130434782608,1.784522688859164,0.5869565217391305,0.4978213403988641,0.1118695652173913,0.0960176601107322,0.1832173913043478,0.1582119089552544,0.1739304347826087,0.1263624185860569,0.6047391304347824,0.19645994047785,121.93384782608696,21.08156466886269,0.0015741415217391,0.0100084349195961,2.0,7.0,1.0,2.0,5.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0
INFP,NF,INFP,2gk1eUtrvfffB2FG4Ovb3K,50,0.568804,0.1593381796490645,0.535552,0.2178003263054844,-10.299,4.978118380698163,0.72,0.4535573676110727,0.055998,0.0500048099319108,0.3082975799999999,0.3527647193240258,0.169768,0.1158460756383932,0.4974080000000001,0.2218128866170488,114.47268,28.316645488691712,0.130777802,0.2462152803044137,1.0,6.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,5.0,5.0,0.0,2.0,1.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
